id_unidade,unidade,natureza_despesa,ano,valor
439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,SERV. PESSOA FÍSICA,2002,333.33
439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,EQUIP. MATERIAL PERMANENTE,2002,164.8
439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,SERV. PESSOA JURÍDICA,2002,80.55
442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",SERV. PESSOA JURÍDICA,2002,647.04
442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",MATERIAL DE CONSUMO,2002,372.0
442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",EQUIP. MATERIAL PERMANENTE,2002,478.0
442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",LOC. MÃO-DE-OBRA,2002,180.5
443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,LOC. MÃO-DE-OBRA,2002,937.6
443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,SERV. PESSOA JURÍDICA,2002,766.45
443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,AUX. FINANCEIRO ESTUDANTE,2002,250.0
1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,EQUIP. MATERIAL PERMANENTE,2002,920.0
1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,SERV. PESSOA JURÍDICA,2002,935.12
445,CENTRO DE TECNOLOGIA,OBRIGAÇÕES CONTRIBUTIVAS,2002,160.0
445,CENTRO DE TECNOLOGIA,SERV. PESSOA FÍSICA,2002,600.0
445,CENTRO DE TECNOLOGIA,EQUIP. MATERIAL PERMANENTE,2002,461.32
445,CENTRO DE TECNOLOGIA,AUX. FINANCEIRO ESTUDANTE,2002,250.0
445,CENTRO DE TECNOLOGIA,SERV. PESSOA JURÍDICA,2002,480.0
1453,COMISSÃO DE ENERGIA ELÉTRICA,AUX. FINANCEIRO ESTUDANTE,2002,480.0
1453,COMISSÃO DE ENERGIA ELÉTRICA,SERV. PESSOA JURÍDICA,2002,700.0
1453,COMISSÃO DE ENERGIA ELÉTRICA,MATERIAL DE CONSUMO,2002,914.0
1459,COMPERVE/CONCURSOS,AUX. FINANCEIRO ESTUDANTE,2002,790.0
1459,COMPERVE/CONCURSOS,OBRIGAÇÕES CONTRIBUTIVAS,2002,545.93
1459,COMPERVE/CONCURSOS,SERV. PESSOA FÍSICA,2002,729.59
326,COMPLEXO HOSPITALAR E DE SAÚDE,PASSAGENS,2002,156.21
326,COMPLEXO HOSPITALAR E DE SAÚDE,AUX. FINANCEIRO ESTUDANTE,2002,840.0
326,COMPLEXO HOSPITALAR E DE SAÚDE,MATERIAL DE CONSUMO,2002,8.19
326,COMPLEXO HOSPITALAR E DE SAÚDE,EQUIP. MATERIAL PERMANENTE,2002,569.0
326,COMPLEXO HOSPITALAR E DE SAÚDE,SERV. PESSOA JURÍDICA,2002,520.0
326,COMPLEXO HOSPITALAR E DE SAÚDE,DIÁRIAS,2002,562.57
2436,CONVÊNIOS FUNPEC,M,2002,154.0
2436,CONVÊNIOS FUNPEC,INDENIZAÇÕES E RESTITUIÇÕE,2002,0.0
2436,CONVÊNIOS FUNPEC,CUSTEIO,2002,66.0
2436,CONVÊNIOS FUNPEC,RESIDÊNCIA MÉDICA,2002,382.0
1450,CRUTAC,DIV.EXERCÍCIOS ANTERIORES,2002,651.74
1450,CRUTAC,LOC. MÃO-DE-OBRA,2002,330.87
1450,CRUTAC,SERV. PESSOA JURÍDICA,2002,612.94
1450,CRUTAC,MATERIAL DE CONSUMO,2002,0.96
1475,DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR,EQUIP. MATERIAL PERMANENTE,2002,876.4
1475,DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR,MATERIAL DE CONSUMO,2002,689.96
1475,DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR,INDENIZAÇÕES E RESTITUIÇÕE,2002,250.0
1475,DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR,SERV. PESSOA JURÍDICA,2002,466.0
1475,DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR,LOC. MÃO-DE-OBRA,2002,64.1
11,DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS,SERV. PESSOA FÍSICA,2002,53.63
11,DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS,SERV. PESSOA JURÍDICA,2002,336.5
11,DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS,OBRIGAÇÕES CONTRIBUTIVAS,2002,30.73
11,DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS,CUSTEIO,2002,180.0
283,EDITORA UNIVERSITÁRIA,OBRIGAÇÕES CONTRIBUTIVAS,2002,900.0
283,EDITORA UNIVERSITÁRIA,SERV. PESSOA JURÍDICA,2002,864.48
283,EDITORA UNIVERSITÁRIA,MATERIAL DE CONSUMO,2002,550.0
283,EDITORA UNIVERSITÁRIA,LOC. MÃO-DE-OBRA,2002,165.46
283,EDITORA UNIVERSITÁRIA,SERV. PESSOA FÍSICA,2002,963.21
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,LOC. MÃO-DE-OBRA,2002,986.26
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,SERV. PESSOA JURÍDICA,2002,167.75
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,EQUIP. MATERIAL PERMANENTE,2002,404.4
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,MATERIAL DE CONSUMO,2002,60.77
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,OBRIGAÇÕES CONTRIBUTIVAS,2002,132.4
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,AUX. FINANCEIRO ESTUDANTE,2002,798.0
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,SERV. PESSOA FÍSICA,2002,662.0
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,PASSAGENS,2002,0.0
284,ESCOLA DE MÚSICA,SERV. PESSOA FÍSICA,2002,791.04
284,ESCOLA DE MÚSICA,SERV. PESSOA JURÍDICA,2002,3.91
284,ESCOLA DE MÚSICA,EQUIP. MATERIAL PERMANENTE,2002,251.79
284,ESCOLA DE MÚSICA,LOC. MÃO-DE-OBRA,2002,377.28
284,ESCOLA DE MÚSICA,MATERIAL DE CONSUMO,2002,471.46
284,ESCOLA DE MÚSICA,AUX. FINANCEIRO ESTUDANTE,2002,60.0
284,ESCOLA DE MÚSICA,OBRIGAÇÕES CONTRIBUTIVAS,2002,958.22
284,ESCOLA DE MÚSICA,PASSAGENS,2002,259.67
284,ESCOLA DE MÚSICA,DIÁRIAS,2002,465.06
205,ESCOLA DE SAÚDE,AUX. FINANCEIRO ESTUDANTE,2002,480.0
205,ESCOLA DE SAÚDE,EQUIP. MATERIAL PERMANENTE,2002,587.5
205,ESCOLA DE SAÚDE,PASSAGENS,2002,693.08
205,ESCOLA DE SAÚDE,MATERIAL DE CONSUMO,2002,235.94
205,ESCOLA DE SAÚDE,SERV. PESSOA JURÍDICA,2002,430.07
1456,FUNDO DE EXTENSÃO,OBRIGAÇÕES CONTRIBUTIVAS,2002,617.2
1456,FUNDO DE EXTENSÃO,SERV. PESSOA JURÍDICA,2002,873.71
1456,FUNDO DE EXTENSÃO,SERV. PESSOA FÍSICA,2002,85.97
1456,FUNDO DE EXTENSÃO,AUX. FINANCEIRO ESTUDANTE,2002,200.0
1456,FUNDO DE EXTENSÃO,MATERIAL DE CONSUMO,2002,654.17
1468,FUNDO DE GRADUAÇÃO,AUX. FINANCEIRO ESTUDANTE,2002,680.0
1468,FUNDO DE GRADUAÇÃO,DIÁRIAS,2002,356.99
1468,FUNDO DE GRADUAÇÃO,EQUIP. MATERIAL PERMANENTE,2002,558.5
1468,FUNDO DE GRADUAÇÃO,MATERIAL DE CONSUMO,2002,950.0
1468,FUNDO DE GRADUAÇÃO,OBRIGAÇÕES CONTRIBUTIVAS,2002,555.06
1468,FUNDO DE GRADUAÇÃO,PASSAGENS,2002,0.0
1468,FUNDO DE GRADUAÇÃO,SERV. PESSOA FÍSICA,2002,775.33
1468,FUNDO DE GRADUAÇÃO,SERV. PESSOA JURÍDICA,2002,322.9
1455,FUNDO DE PESQUISA,OBRIGAÇÕES CONTRIBUTIVAS,2002,210.52
1455,FUNDO DE PESQUISA,SERV. PESSOA JURÍDICA,2002,817.0
1455,FUNDO DE PESQUISA,MATERIAL DE CONSUMO,2002,936.9
1455,FUNDO DE PESQUISA,AUX. FINANCEIRO ESTUDANTE,2002,829.05
1455,FUNDO DE PESQUISA,PASSAGENS,2002,905.53
1455,FUNDO DE PESQUISA,MATERIAL DE CONSUMO / DISTRIBUIÇÃO GRATUITA,2002,200.0
1455,FUNDO DE PESQUISA,DIÁRIAS,2002,334.22
1455,FUNDO DE PESQUISA,SERV. PESSOA FÍSICA,2002,52.64
1454,FUNDO DE PÓS-GRADUAÇÃO,AUX. FINANCEIRO ESTUDANTE,2002,900.0
1454,FUNDO DE PÓS-GRADUAÇÃO,MATERIAL DE CONSUMO,2002,669.3
1454,FUNDO DE PÓS-GRADUAÇÃO,SERV. PESSOA FÍSICA,2002,887.0
1454,FUNDO DE PÓS-GRADUAÇÃO,SERV. PESSOA JURÍDICA,2002,863.84
1454,FUNDO DE PÓS-GRADUAÇÃO,PASSAGENS,2002,525.53
1454,FUNDO DE PÓS-GRADUAÇÃO,OBRIGAÇÕES CONTRIBUTIVAS,2002,377.4
1454,FUNDO DE PÓS-GRADUAÇÃO,DIV.EXERCÍCIOS ANTERIORES,2002,146.65
262,GABINETE DO REITOR,PASSAGENS,2002,923.87
262,GABINETE DO REITOR,OBRIGAÇÕES CONTRIBUTIVAS,2002,440.42
262,GABINETE DO REITOR,MATERIAL DE CONSUMO,2002,887.4
262,GABINETE DO REITOR,AUX. FINANCEIRO ESTUDANTE,2002,0.0
262,GABINETE DO REITOR,LOC. MÃO-DE-OBRA,2002,86.07
262,GABINETE DO REITOR,SERV. PESSOA FÍSICA,2002,202.1
262,GABINETE DO REITOR,SERV. PESSOA JURÍDICA,2002,182.11
1447,GASTOS COMUNS,DIV.EXERCÍCIOS ANTERIORES,2002,147.59
1447,GASTOS COMUNS,LOC. MÃO-DE-OBRA,2002,50.5
1447,GASTOS COMUNS,OBRIGAÇÕES CONTRIBUTIVAS,2002,646.94
1447,GASTOS COMUNS,EQUIP. MATERIAL PERMANENTE,2002,610.0
1447,GASTOS COMUNS,SERV. PESSOA FÍSICA,2002,344.62
1447,GASTOS COMUNS,MATERIAL DE CONSUMO,2002,254.74
1447,GASTOS COMUNS,SERV. PESSOA JURÍDICA,2002,158.62
1424,HOSPED - HOSPITAL DE PEDIATRIA,LOC. MÃO-DE-OBRA,2002,672.52
1424,HOSPED - HOSPITAL DE PEDIATRIA,SERV. PESSOA JURÍDICA,2002,649.87
1424,HOSPED - HOSPITAL DE PEDIATRIA,MATERIAL DE CONSUMO,2002,733.5
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,SERV. PESSOA JURÍDICA,2002,221.65
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,EQUIP. MATERIAL PERMANENTE,2002,471.93
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,MATERIAL DE CONSUMO,2002,412.46
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,OBRIGAÇÕES CONTRIBUTIVAS,2002,360.6
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,PASSAGENS,2002,0.0
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,AUX. FINANCEIRO ESTUDANTE,2002,490.0
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,SERV. PESSOA FÍSICA,2002,663.0
285,HOSPITAL UNIVERSITARIO ANA BEZERRA,LOC. MÃO-DE-OBRA,2002,588.3
446,HOSPITAL UNIVERSITÁRIO ONOFRE LOPES,MATERIAL DE CONSUMO,2002,270.86
446,HOSPITAL UNIVERSITÁRIO ONOFRE LOPES,EQUIP. MATERIAL PERMANENTE,2002,899.0
446,HOSPITAL UNIVERSITÁRIO ONOFRE LOPES,SERV. PESSOA JURÍDICA,2002,981.35
1465,JOGOS UNIVERSITÁRIOS,SERV. PESSOA JURÍDICA,2002,726.0
1462,MANUTENÇÃO DA REITORIA,DIÁRIAS,2002,704.16
1462,MANUTENÇÃO DA REITORIA,PASSAGENS,2002,154.08
1462,MANUTENÇÃO DA REITORIA,MATERIAL DE CONSUMO,2002,985.72
1462,MANUTENÇÃO DA REITORIA,SERV. PESSOA JURÍDICA,2002,226.42
1462,MANUTENÇÃO DA REITORIA,LOC. MÃO-DE-OBRA,2002,32.43
447,MATERNIDADE ESCOLA JANUÁRIO CICCO,LOC. MÃO-DE-OBRA,2002,601.06
447,MATERNIDADE ESCOLA JANUÁRIO CICCO,SERV. PESSOA JURÍDICA,2002,591.45
447,MATERNIDADE ESCOLA JANUÁRIO CICCO,MATERIAL DE CONSUMO,2002,19.45
1461,MONITORIA,SERV. PESSOA FÍSICA,2002,928.0
290,MUSEU CÂMARA CASCUDO,SERV. PESSOA JURÍDICA,2002,818.48
290,MUSEU CÂMARA CASCUDO,LOC. MÃO-DE-OBRA,2002,496.33
290,MUSEU CÂMARA CASCUDO,MATERIAL DE CONSUMO,2002,23.96
290,MUSEU CÂMARA CASCUDO,AUX. FINANCEIRO ESTUDANTE,2002,800.0
292,NÚCLEO DE HEMATOLOGIA E HEMOTERAPIA,SERV. PESSOA JURÍDICA,2002,107.19
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,AUX. FINANCEIRO ESTUDANTE,2002,560.5
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,SERV. PESSOA FÍSICA,2002,96.0
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,SERV. PESSOA JURÍDICA,2002,718.13
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,OBRAS E INSTALAÇÕES,2002,346.12
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,MATERIAL DE CONSUMO,2002,774.38
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,LOC. MÃO-DE-OBRA,2002,510.71
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,PASSAGENS,2002,448.99
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,EQUIP. MATERIAL PERMANENTE,2002,364.93
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,DIV.EXERCÍCIOS ANTERIORES,2002,513.64
252,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,OBRIGAÇÕES CONTRIBUTIVAS,2002,819.2
253,NÚCLEO PERMANENTE DE CONCURSOS,SERV. PESSOA FÍSICA,2002,442.73
253,NÚCLEO PERMANENTE DE CONCURSOS,MATERIAL DE CONSUMO,2002,543.2
253,NÚCLEO PERMANENTE DE CONCURSOS,AUX. FINANCEIRO ESTUDANTE,2002,508.0
253,NÚCLEO PERMANENTE DE CONCURSOS,EQUIP. MATERIAL PERMANENTE,2002,979.1
253,NÚCLEO PERMANENTE DE CONCURSOS,SERV. PESSOA JURÍDICA,2002,789.34
253,NÚCLEO PERMANENTE DE CONCURSOS,OBRIGAÇÕES CONTRIBUTIVAS,2002,118.26
253,NÚCLEO PERMANENTE DE CONCURSOS,LOC. MÃO-DE-OBRA,2002,330.87
1469,PAIUB,SERV. PESSOA JURÍDICA,2002,614.0
1469,PAIUB,MATERIAL DE CONSUMO,2002,600.0
1464,PARQUE POLIESPORTIVO,MATERIAL DE CONSUMO,2002,297.31
1464,PARQUE POLIESPORTIVO,SERV. PESSOA JURÍDICA,2002,400.0
1464,PARQUE POLIESPORTIVO,SERV. PESSOA FÍSICA,2002,600.0
1464,PARQUE POLIESPORTIVO,MATERIAL DE CONSUMO / DISTRIBUIÇÃO GRATUITA,2002,980.0
1464,PARQUE POLIESPORTIVO,OBRIGAÇÕES CONTRIBUTIVAS,2002,920.0
1448,PASEP,OBRIGAÇÕES CONTRIBUTIVAS,2002,320.29
251,PROAE - COORDENADORIA DO SISTEMA DE RESTAURANTES UNIVERSITÁRIOS,MATERIAL DE CONSUMO,2002,914.43
251,PROAE - COORDENADORIA DO SISTEMA DE RESTAURANTES UNIVERSITÁRIOS,SERV. PESSOA JURÍDICA,2002,167.58
251,PROAE - COORDENADORIA DO SISTEMA DE RESTAURANTES UNIVERSITÁRIOS,LOC. MÃO-DE-OBRA,2002,910.84
251,PROAE - COORDENADORIA DO SISTEMA DE RESTAURANTES UNIVERSITÁRIOS,EQUIP. MATERIAL PERMANENTE,2002,580.0
1710,PROARC,SERV. PESSOA JURÍDICA,2002,875.0
1710,PROARC,OBRIGAÇÕES CONTRIBUTIVAS,2002,175.0
1710,PROARC,MATERIAL DE CONSUMO,2002,861.75
1710,PROARC,EQUIP. MATERIAL PERMANENTE,2002,695.8
1708,PROART/2002,EQUIP. MATERIAL PERMANENTE,2002,863.5
1708,PROART/2002,SERV. PESSOA FÍSICA,2002,65.0
1708,PROART/2002,SERV. PESSOA JURÍDICA,2002,357.0
1708,PROART/2002,AUX. FINANCEIRO ESTUDANTE,2002,700.0
1708,PROART/2002,PASSAGENS,2002,132.0
1708,PROART/2002,OBRIGAÇÕES CONTRIBUTIVAS,2002,613.0
1708,PROART/2002,MATERIAL DE CONSUMO,2002,757.94
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),INDENIZAÇÕES E RESTITUIÇÕE,2002,200.0
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),OBRIGAÇÕES CONTRIBUTIVAS,2002,46.47
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),EQUIP. MATERIAL PERMANENTE,2002,383.0
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),SERV. PESSOA FÍSICA,2002,380.72
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),SERV. PESSOA JURÍDICA,2002,558.61
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),LOC. MÃO-DE-OBRA,2002,138.54
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),MATERIAL DE CONSUMO,2002,715.12
1422,PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD),AUX. FINANCEIRO ESTUDANTE,2002,513.63
248,PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE),MATERIAL DE CONSUMO,2002,61.5
248,PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE),SERV. PESSOA JURÍDICA,2002,300.21
17,PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA,MATERIAL DE CONSUMO,2002,140.8
17,PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA,SERV. PESSOA JURÍDICA,2002,11.78
17,PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA,OBRIGAÇÕES CONTRIBUTIVAS,2002,920.0
17,PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA,EQUIP. MATERIAL PERMANENTE,2002,5.0
1421,PRÓ-REITORIA DE GESTÃO DE PESSOAS,EQUIP. MATERIAL PERMANENTE,2002,432.0
1421,PRÓ-REITORIA DE GESTÃO DE PESSOAS,MATERIAL DE CONSUMO,2002,818.82
1421,PRÓ-REITORIA DE GESTÃO DE PESSOAS,LOC. MÃO-DE-OBRA,2002,710.61
1421,PRÓ-REITORIA DE GESTÃO DE PESSOAS,SERV. PESSOA JURÍDICA,2002,535.13
3,PRÓ-REITORIA DE GRADUAÇÃO,SERV. PESSOA FÍSICA,2002,586.6
3,PRÓ-REITORIA DE GRADUAÇÃO,MATERIAL DE CONSUMO,2002,238.76
3,PRÓ-REITORIA DE GRADUAÇÃO,SERV. PESSOA JURÍDICA,2002,464.76
3,PRÓ-REITORIA DE GRADUAÇÃO,OBRIGAÇÕES CONTRIBUTIVAS,2002,117.32
15,PRÓ-REITORIA DE PESQUISA E POS-GRADUACAO,MATERIAL DE CONSUMO,2002,945.1
15,PRÓ-REITORIA DE PESQUISA E POS-GRADUACAO,SERV. PESSOA JURÍDICA,2002,916.5
1449,PRÓ-REITORIA DE PLANEJAMENTO,SERV. PESSOA FÍSICA,2002,370.41
1449,PRÓ-REITORIA DE PLANEJAMENTO,MATERIAL DE CONSUMO,2002,200.0
1449,PRÓ-REITORIA DE PLANEJAMENTO,OBRIGAÇÕES CONTRIBUTIVAS,2002,474.1
1449,PRÓ-REITORIA DE PLANEJAMENTO,SERV. PESSOA JURÍDICA,2002,256.06
1458,RESERVA TÉCNICA,CUSTEIO,2002,473.0
1458,RESERVA TÉCNICA,MATERIAL DE CONSUMO,2002,544.86
1458,RESERVA TÉCNICA,EQUIP. MATERIAL PERMANENTE,2002,751.59
1458,RESERVA TÉCNICA,OBRIGAÇÕES CONTRIBUTIVAS,2002,328.5
1458,RESERVA TÉCNICA,DIV.EXERCÍCIOS ANTERIORES,2002,734.51
1458,RESERVA TÉCNICA,AUX. FINANCEIRO ESTUDANTE,2002,834.93
1458,RESERVA TÉCNICA,SERV. PESSOA FÍSICA,2002,366.47
1458,RESERVA TÉCNICA,OBRAS E INSTALAÇÕES,2002,600.98
1458,RESERVA TÉCNICA,SERV. PESSOA JURÍDICA,2002,963.61
1458,RESERVA TÉCNICA,INDENIZAÇÕES E RESTITUIÇÕE,2002,212.37
1458,RESERVA TÉCNICA,LOC. MÃO-DE-OBRA,2002,364.6
1463,RESIDENCIAS UNIVERSITÁRIAS,SERV. PESSOA FÍSICA,2002,77.57
1463,RESIDENCIAS UNIVERSITÁRIAS,OBRIGAÇÕES CONTRIBUTIVAS,2002,126.3
1463,RESIDENCIAS UNIVERSITÁRIAS,MATERIAL DE CONSUMO,2002,900.0
1463,RESIDENCIAS UNIVERSITÁRIAS,SERV. PESSOA JURÍDICA,2002,681.24
19,SUPERINTENDENCIA DE COMUNICACAO,OBRIGAÇÕES CONTRIBUTIVAS,2002,288.9
19,SUPERINTENDENCIA DE COMUNICACAO,MATERIAL DE CONSUMO,2002,445.5
19,SUPERINTENDENCIA DE COMUNICACAO,SERV. PESSOA JURÍDICA,2002,880.64
19,SUPERINTENDENCIA DE COMUNICACAO,LOC. MÃO-DE-OBRA,2002,892.74
19,SUPERINTENDENCIA DE COMUNICACAO,SERV. PESSOA FÍSICA,2002,444.5
2,SUPERINTENDÊNCIA DE INFORMÁTICA - SINFO,SERV. PESSOA JURÍDICA,2002,343.57
2,SUPERINTENDÊNCIA DE INFORMÁTICA - SINFO,SERV. PESSOA FÍSICA,2002,630.0
2,SUPERINTENDÊNCIA DE INFORMÁTICA - SINFO,LOC. MÃO-DE-OBRA,2002,165.46
2,SUPERINTENDÊNCIA DE INFORMÁTICA - SINFO,OBRIGAÇÕES CONTRIBUTIVAS,2002,126.0
2,SUPERINTENDÊNCIA DE INFORMÁTICA - SINFO,MATERIAL DE CONSUMO,2002,981.0
20,SUPERINTENDÊNCIA DE INFRAESTRUTURA,MATERIAL DE CONSUMO,2002,638.85
20,SUPERINTENDÊNCIA DE INFRAESTRUTURA,SERV. PESSOA FÍSICA,2002,916.14
20,SUPERINTENDÊNCIA DE INFRAESTRUTURA,LOC. MÃO-DE-OBRA,2002,551.58
20,SUPERINTENDÊNCIA DE INFRAESTRUTURA,OBRIGAÇÕES CONTRIBUTIVAS,2002,183.24
20,SUPERINTENDÊNCIA DE INFRAESTRUTURA,SERV. PESSOA JURÍDICA,2002,148.16
1451,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO CENTRAL,MATERIAL DE CONSUMO,2002,516.88
1451,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO CENTRAL,SERV. PESSOA JURÍDICA,2002,635.0
1430,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO DA SUP. INFRAESTRUTURA,SERV. PESSOA JURÍDICA,2002,500.0
1430,SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO DA SUP. INFRAESTRUTURA,MATERIAL DE CONSUMO,2002,769.08
1457,ACERVO BIBLIOGRÁFICO,DIV.EXERCÍCIOS ANTERIORES,2003,507.45
1457,ACERVO BIBLIOGRÁFICO,EQUIP. MATERIAL PERMANENTE,2003,963.32
21,BIBLIOTECA CENTRAL ZILA MAMEDE,LOC. MÃO-DE-OBRA,2003,249.14
21,BIBLIOTECA CENTRAL ZILA MAMEDE,MATERIAL DE CONSUMO,2003,344.2
21,BIBLIOTECA CENTRAL ZILA MAMEDE,DIV.EXERCÍCIOS ANTERIORES,2003,5.66
21,BIBLIOTECA CENTRAL ZILA MAMEDE,EQUIP. MATERIAL PERMANENTE,2003,622.4
21,BIBLIOTECA CENTRAL ZILA MAMEDE,SERV. PESSOA JURÍDICA,2003,723.54
1472,BOLSA DE APOIO ADMINISTRATIVO E APOIO TÉCNICO DA UFRN,AUX. FINANCEIRO ESTUDANTE,2003,816.0
1485,BOLSA DE APOIO ADMINISTRATIVO E APOIO TÉCNICO DOS CENTRO,AUX. FINANCEIRO ESTUDANTE,2003,516.0
440,CENTRO DE BIOCIÊNCIAS,SERV. PESSOA FÍSICA,2003,849.65
440,CENTRO DE BIOCIÊNCIAS,OBRIGAÇÕES CONTRIBUTIVAS,2003,169.91
440,CENTRO DE BIOCIÊNCIAS,SERV. PESSOA JURÍDICA,2003,6.47
441,CENTRO DE CIÊNCIAS DA SAÚDE,SERV. PESSOA JURÍDICA,2003,575.33
439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,SERV. PESSOA JURÍDICA,2003,940.0
439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,MATERIAL DE CONSUMO,2003,617.0
442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",SERV. PESSOA JURÍDICA,2003,735.09
442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",LOC. MÃO-DE-OBRA,2003,75.72
443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,LOC. MÃO-DE-OBRA,2003,40.11
443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,SERV. PESSOA JURÍDICA,2003,776.0
1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,MATERIAL DE CONSUMO,2003,219.6
1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,SERV. PESSOA JURÍDICA,2003,710.63
445,CENTRO DE TECNOLOGIA,LOC. MÃO-DE-OBRA,2003,640.2
445,CENTRO DE TECNOLOGIA,SERV. PESSOA JURÍDICA,2003,145.34
1453,COMISSÃO DE ENERGIA ELÉTRICA,AUX. FINANCEIRO ESTUDANTE,2003,120.0
1459,COMPERVE/CONCURSOS,SERV. PESSOA JURÍDICA,2003,98.8
1459,COMPERVE/CONCURSOS,OBRIGAÇÕES CONTRIBUTIVAS,2003,676.0
1459,COMPERVE/CONCURSOS,SERV. PESSOA FÍSICA,2003,80.0
1459,COMPERVE/CONCURSOS,MATERIAL DE CONSUMO,2003,210.0
1459,COMPERVE/CONCURSOS,AUX. FINANCEIRO ESTUDANTE,2003,100.0
326,COMPLEXO HOSPITALAR E DE SAÚDE,PASSAGENS,2003,841.16
326,COMPLEXO HOSPITALAR E DE SAÚDE,DIÁRIAS,2003,980.97
326,COMPLEXO HOSPITALAR E DE SAÚDE,MATERIAL DE CONSUMO,2003,235.52
326,COMPLEXO HOSPITALAR E DE SAÚDE,AUX. FINANCEIRO ESTUDANTE,2003,720.0
