id_unidade,codigo,nome_unidade,sigla,municipio,id_unidade_gestora,unidade_gestora,id_unidade_responsavel,unidade_responsavel,hierarquia,data_criacao,classificacao_unidade,nivel_organizacional,ambiente_organizacional_unidade,tipo_unidade_organizacional,area_atuacao_unidade
6446,150002,"BASE DE PESQUISA ""ESTUDOS EM SAUDE COLETIVA""",BAPESTSACOL,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,441,CENTRO DE CIENCIAS DA SAUDE,.441.6446.,23/11/2011,ACADÊMICA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
8319,150008,"BASE DE PESQUISA ""GESTAO, TRABALHO E EDUCACAO NA SAUDE""",BPGESTEDUCSA,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,441,CENTRO DE CIENCIAS DA SAUDE,.441.8319.,18/02/2014,ACADÊMICA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
8318,150007,"BASE DE PESQUISA ""OBSERVATORIO DE SAUDE MENTAL""",BPOBSM,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,441,CENTRO DE CIENCIAS DA SAUDE,.441.8318.,18/02/2014,ACADÊMICA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
6209,170803,BASE DE PESQUISAS EM FARMACOLOGIA,BP-FARMC/DBF,NATAL,440,CENTRO DE BIOCIENCIAS,184,DEPARTAMENTO DE BIOFISICA E FARMACOLOGIA,.440.184.6209.,27/09/2011,ACADÊMICA,OPERACIONAL,CIÊNCIAS BIOLÓGICAS                               ,SETOR                                                       ,FIM
3340,112020,BCZM - ASSESSORIA TECNICA,ASTECBCZM,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,21,BIBLIOTECA CENTRAL ZILA MAMEDE,.605.21.3340.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,MEIO
8070,11202305,BCZM - LABORATORIO DE ACESSIBILIDADE,LABBCZM,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3346,COORDENADORIA DE APOIO AO USUARIO,.605.21.3346.8070.,30/09/2013,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
3339,112019,BCZM - Secretaria Administrativa,BCZMSADM,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,21,BIBLIOTECA CENTRAL ZILA MAMEDE,.605.21.3339.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SECRETARIA ADMINISTRATIVA                                   ,MEIO
21,1120,BIBLIOTECA CENTRAL ZILA MAMEDE,BCZM,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,.605.21.,24/06/1974,ÓRGÃO SUPLEMENTAR,GERENCIAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,MEIO
4538,151203,BIBLIOTECA/DENFER,biblio/denfer,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,198,DEPARTAMENTO DE ENFERMAGEM,.441.198.4538.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,FIM
6169,141821,BIBLIOTECA DO LAUT,BIBLAUT,NATAL,445,CENTRO DE TECNOLOGIA,56,DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO,.445.56.6169.,31/08/2011,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,BIBLIOTECA                                                  ,MEIO
8184,12880001,BIBLIOTECA PROFESSOR FRANCISCO GURGEL DE AZEVEDO,BIBPROFRANGURG,NATAL,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,6025,INSTITUTO DE QUIMICA,.439.6025.8184.,02/01/2014,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,BIBLIOTECA                                                  ,FIM
3438,11210303,BIBLIOTECA SETORIAL,1465,NOVA CRUZ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3435,DIRECAO DO NUCLEO DE NOVA CRUZ,.605.1450.3433.3435.3438.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,SETOR                                                       ,FIM
11101,10890408,BIBLIOTECA SETORIAL ARVORE DO CONHECIMENTO - ICE,BS - ICe,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,11090,DIRETORIA DO INSTITUTO DO CEREBRO,.605.6026.11090.11101.,13/10/2017,ADMINISTRATIVA,ESTRATÉGICO,ADMINISTRATIVO                                    ,BIBLIOTECA                                                  ,FIM
2463,1652,BIBLIOTECA SETORIAL - CCSA,BIB/CCSA,NATAL,443,CENTRO DE CIENCIAS SOCIAIS APLICADAS,443,CENTRO DE CIENCIAS SOCIAIS APLICADAS,.443.2463.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,MEIO
2458,112218,BIBLIOTECA SETORIAL DA ESCOLA AGRICOLA DE JUNDIAI,BIB/EAJ,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.2458.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,FIM
6027,113906,BIBLIOTECA SETORIAL DA ESCOLA DE MUSICA,BIB-EMUFRN,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,284,ESCOLA DE MUSICA,.605.284.6027.,01/01/2010,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,BIBLIOTECA                                                  ,FIM
5275,103213,BIBLIOTECA SETORIAL DA FACISA,BIB/FACISA,SANTA CRUZ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,4890,FACULDADE DE CIENCIAS DA SAUDE DO TRAIRI - FACISA,.605.4890.5275.,01/12/2008,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,FIM
4417,141503,BIBLIOTECA SETORIAL/DARQ,bs,NATAL,445,CENTRO DE TECNOLOGIA,54,DEPARTAMENTO DE ARQUITETURA,.445.54.4417.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,FIM
8065,11322901,BIBLIOTECA SETORIAL DE MEDICINA MULTICAMPI,BSMM,CAICÓ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,7278,ESCOLA MULTICAMPI DE CIENCIAS MEDICAS DO RIO GRANDE DO NORTE,.605.262.7278.8065.,01/01/2015,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
4599,151921,BIBLIOTECA SETORIAL DE ODONTOLOGIA,BSO,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,195,DEPARTAMENTO DE ODONTOLOGIA,.441.195.4599.,01/01/2013,ADMINISTRATIVA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
3446,11210402,BIBLIOTECA SETORIAL DE SANTA CRUZ,BIB/SC,NOVA CRUZ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3444,DIRECAO/SANTA CRUZ,.605.1450.3418.3425.3443.3444.3446.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,SETOR                                                       ,FIM
4277,120503,BIBLIOTECA SETORIAL/DIMAP,bs,NATAL,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,125,DEPARTAMENTO DE INFORMATICA E MATEMATICA APLICADA,.439.125.4277.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,SETOR                                                       ,FIM
4243,120602,BIBLIOTECA SETORIAL/DM,bs/dm,NATAL,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,120,DEPARTAMENTO DE MATEMATICA,.439.120.4243.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,FIM
2460,1309,BIBLIOTECA SETORIAL DO CCHLA,BIB/CCHLA,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",.442.2460.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,FIM
2455,1552,BIBLIOTECA SETORIAL DO CCS,BIB/CCS,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,441,CENTRO DE CIENCIAS DA SAUDE,.441.2455.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,FIM
3980,170106,BIBLIOTECA SETORIAL DO CENTRO DE BIOCIENCIAS,BIBSCB,NATAL,440,CENTRO DE BIOCIENCIAS,176,ADMINISTRACAO DO CB,.440.176.3980.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,FIM
2464,1809,BIBLIOTECA SETORIAL DO CERES - CAICO,BIB1/CERES,CAICÓ,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDO,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDO,.1482.2464.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,FIM
2465,180605,BIBLIOTECA SETORIAL DO CERES - CURRAIS NOVOS,BIB2/CERES,CURRAIS NOVOS,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDO,62,ADMINISTRACAO DO CERES - CURRAIS NOVOS,.1482.62.2465.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,FIM
2468,112015,BIBLIOTECA SETORIAL DO CRESM,BIB/CRESM,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,21,BIBLIOTECA CENTRAL ZILA MAMEDE,.605.21.2468.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,MEIO
3013,142114,BIBLIOTECA SETORIAL DO DEPTº ENGENHARIA QUIMICA,BIB/ENgQUIM,NATAL,445,CENTRO DE TECNOLOGIA,57,DEPARTAMENTO DE ENGENHARIA QUIMICA,.445.57.3013.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,MEIO
6028,101305,BIBLIOTECA SETORIAL DO NESA,BIB-NESA,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1426,NESA,.605.1426.6028.,01/01/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
4246,128804,BIBLIOTECA SETORIAL/DQ,bs/dq,NATAL,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,6025,INSTITUTO DE QUIMICA,.439.6025.4246.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,FIM
4235,120202,BIBLIOTECA SETORIAL/EST,bs/dest,NATAL,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,47,DEPARTAMENTO DE ESTATISTICA,.439.47.4235.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,FIM
11151,190110,BIBLIOTECA SETORIAL MOACYR DE GOES - CE,BSE-CE,NATAL,5965,CENTRO DE EDUCACAO,5966,ADMINISTRACAO DO CENTRO DE EDUCACAO,.5965.5966.11151.,05/12/2017,ACADÊMICA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,FIM
2450,1236,BIBLIOTECA SETORIAL PROF. RONALDO XAVIER DE ARRUDA,BIB/CCET,NATAL,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,.439.2450.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,FIM
4352,120308,BIBLIOTECA SETORIAL SERGIO PORTO,BSSP,NATAL,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,121,DEPARTAMENTO DE FISICA TEORICA E EXPERIMENTAL,.439.121.4352.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,BIBLIOTECA                                                  ,MEIO
4101,154802,BIOTERIO,biot,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,1605,DEPARTAMENTO DE CIRURGIA (LABORATORIO DE HABILIDAD,.441.1605.4101.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,LABORATÓRIO                                                 ,FIM
8432,170113,BIOTERIO/CB,BIOTÉRIO,NATAL,440,CENTRO DE BIOCIENCIAS,176,ADMINISTRACAO DO CB,.440.176.8432.,25/03/2014,ACADÊMICA,OPERACIONAL,CIÊNCIAS BIOLÓGICAS                               ,LABORATÓRIO                                                 ,FIM
6205,170003,BIOTERIO DO DEPARTAMENTO DE BIOFISICA E FARMACOLOGIA,BIOT/DBF,NATAL,440,CENTRO DE BIOCIENCIAS,440,CENTRO DE BIOCIENCIAS,.440.6205.,27/09/2011,ACADÊMICA,OPERACIONAL,CIÊNCIAS BIOLÓGICAS                               ,SETOR                                                       ,FIM
4375,11020602,BOLETIM DE SERVICO/PROAD,BS/PROAD,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,342,PROAD - COORDENADORIA ADMINISTRATIVA,.605.1422.342.4375.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
3250,158103,CAMARA DE PESQUISA E POS-GRADUACAO,CPPG,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,3245,CONSELHO DO CENTRO,.441.3245.3250.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,ASSESSORIA                                                  ,MEIO
5229,1087,CAMPUS DO CEREBRO,CAMPUS CÉREBRO,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,.605.5229.,01/01/2011,ÓRGÃO SUPLEMENTAR,TÁTICO,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
3511,11020001,CAPELA DO CAMPUS,SAE/CAP,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1422,PRO-REITORIA DE ADMINISTRACAO (PROAD),.605.1422.3511.,27/03/2018,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
3783,210805,CARDIOLOGIA,cardio,NATAL,446,HOSPITAL UNIVERSITARIO ONOFRE LOPES,3776,DIVISAO DE ENFERMAGEM EM AMBULATORIO,.605.446.394.3776.3783.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
6337,112244,CASA DE VEGETACAO E TRABALHO DE CAMPO,CASAVEGET,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6337.,14/11/2011,ACADÊMICA,OPERACIONAL,AGROPECUÁRIO                                      ,LABORATÓRIO                                                 ,FIM
185,1707,CB - COORDENACAO DO CURSO DE CIENCIAS BIOLOGICAS - LICENCIATURA,CCCB/CB/LIC,NATAL,440,CENTRO DE BIOCIENCIAS,440,CENTRO DE BIOCIENCIAS,.440.185.,24/06/1974,ACADÊMICA,OPERACIONAL,ADMINISTRATIVO                                    ,COORDENAÇÃO                                                 ,FIM
4663,120104,CCET - NUCLEO DE ESTUDOS EM PETROLEO E GAS NATURAL,NEPGN,NATAL,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,119,ADMINISTRACAO DO CCET,.439.119.4663.,11/11/2005,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS EXATAS E DA NATUREZA                     ,NÚCLEO                                                      ,FIM
396,1250,CCET - SETOR DE COMPRAS,COMPRA/CCET,NATAL,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,.439.396.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
1761,1227,CCET- VICE DIRETORIA,CCET-VICED,NATAL,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,.439.1761.,26/04/1974,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,CENTRO                                                      ,MEIO
2831,130116,CCHLA - ASSESSORIA DE COMUNICACAO,ACOM/CCHLA,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",135,DIRECAO DO CCHLA,.442.135.2831.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,"ARTES, COMUNICAÇÃO E DIFUSÃO                      ",CENTRO                                                      ,MEIO
6950,130135,CCHLA/GERENCIA DE REDES,CCHLA/REDES,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",135,DIRECAO DO CCHLA,.442.135.6950.,11/03/2016,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
2562,130101,CCHLA - SECRETARIA ADMINISTRACAO DO CCHLA,sa/CCHLA,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",135,DIRECAO DO CCHLA,.442.135.2562.,24/06/1976,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SECRETARIA ADMINISTRATIVA                                   ,MEIO
2579,13011039,CCHLA - SECRETARIA DO ALMOXARIFADO,SECALM,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",1840,ASSESSORIA ADMINISTRATIVA DO CCHLA,.442.135.1840.2579.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SECRETARIA ADMINISTRATIVA                                   ,MEIO
352,130111,CCHLA - SETOR DE EXECUCAO ORCAMENTARIA,SEO/CCHLA,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",135,DIRECAO DO CCHLA,.442.135.352.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
2585,13011037,CCHLA - SUPORTE DE INFORMATICA,SI/CCHLA,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",1840,ASSESSORIA ADMINISTRATIVA DO CCHLA,.442.135.1840.2585.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SECRETARIA ADMINISTRATIVA                                   ,FIM
2565,153201,CCS - ALMOXARIFADO,CCS/SEALM,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,389,ADMINISTRACAO DO CENTRO DE CIENCIAS DA SAUDE,.441.389.2565.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
3169,1547,CCS - LABORATORIO DE HABILIDADES,LABHAB CCS,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,441,CENTRO DE CIENCIAS DA SAUDE,.441.3169.,24/06/1974,ACADÊMICA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,LABORATÓRIO                                                 ,FIM
2605,1565,CCS - SETOR DE COMPRAS,COMP/CCS,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,441,CENTRO DE CIENCIAS DA SAUDE,.441.2605.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,ASSESSORIA                                                  ,MEIO
2596,1564,CCS - SETOR DE SUPORTE EM INFORMARTICA,INF/CCS,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,441,CENTRO DE CIENCIAS DA SAUDE,.441.2596.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,CENTRO                                                      ,MEIO
8185,12880002,CENTRAL ANALITICA/INSTITUTO DE QUIMICA,CENTRANALÍTICA,NATAL,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,6025,INSTITUTO DE QUIMICA,.439.6025.8185.,30/12/2013,ACADÊMICA,OPERACIONAL,CIÊNCIAS EXATAS E DA NATUREZA                     ,LABORATÓRIO                                                 ,FIM
11114,3110050103,CENTRAL DE MATERIAL E ESTERILIZACAO MEJC,CEMAES/MEJC,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9879,UNIDADE DE CIRURGIA/RPA CME - MEJC/EBSERH,.8517.8194.9861.9741.9879.11114.,26/10/2017,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,HOSPITAL                                                    ,FIM
2725,2027,CENTRAL DE MATERIAL/MEJC,CME/MEJC,NATAL,447,MATERNIDADE ESCOLA JANUARIO CICCO,447,MATERNIDADE ESCOLA JANUARIO CICCO,.605.447.2725.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
10271,3127,CENTRAL DE MATERIAL/MEJC,CME/MEJC,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,8194,SUPERINTENDENCIA DO MEJC - EBSERH,.8517.8194.10271.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
3720,22321802,CENTRO CIRURGICO,cc,NATAL,1424,HOSPED - HOSPITAL DE PEDIATRIA,3689,SETOR DE CIRURGIA,.1424.3640.3679.3689.3720.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
3791,210813,CENTRO CIRURGICO,decc,NATAL,446,HOSPITAL UNIVERSITARIO ONOFRE LOPES,394,HUOL - DIRETORIA DE ENFERMAGEM,.605.446.394.3791.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,DIVISÃO                                                     ,FIM
13943,320813,CENTRO CIRURGICO,decc,NATAL,8193,SUPERINTENDENCIA DO HUOL - EBSERH,394,HUOL - DIRETORIA DE ENFERMAGEM,.605.446.394.13943.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,DIVISÃO                                                     ,FIM
3628,20110405,CENTRO CIRURGICO GINECOLOGICO,CCG/MEJC,NATAL,447,MATERNIDADE ESCOLA JANUARIO CICCO,3622,COORDENACAO EXECUTIVA,.605.447.2712.3622.3628.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
