numero,ano,id_unidade_requisitante,nome_unidade_requisitante,id_unidade_custo,nome_unidade_custo,data_cadastro,valor,numero_alunos_beneficiados,status
51,2020,248,PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE),4656,GESTÃO DE CONTRATOS,2020-02-27,840.0,14,EM_LIQUIDACAO
50,2020,3209,RENORBIO - RN,3209,RENORBIO - RN,2020-02-27,500.0,1,A_EMPENHAR
49,2020,9245,PROGRAMA DE PÓS-GRADUAÇÃO EM FÍSICA - FPG,1454,FUNDO DE PÓS-GRADUAÇÃO,2020-02-21,4750.0,1,LIQUIDADA
48,2020,8067,SECRETARIA ADMINISTRATIVA DA DIRETORIA ADMINISTRATIVA DA FACISA,8067,SECRETARIA ADMINISTRATIVA DA DIRETORIA ADMINISTRATIVA DA FACISA,2020-02-20,680.0,2,CADASTRADA
47,2020,5670,PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE COLETIVA,1454,FUNDO DE PÓS-GRADUAÇÃO,2020-02-20,400.0,1,LIQUIDADA
46,2020,5670,PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE COLETIVA,1454,FUNDO DE PÓS-GRADUAÇÃO,2020-02-20,500.0,1,LIQUIDADA
45,2020,5610,DEPARTAMENTO DE FONOAUDIOLOGIA,4656,GESTÃO DE CONTRATOS,2020-02-19,600.0,1,LIQUIDADA
44,2020,5610,DEPARTAMENTO DE FONOAUDIOLOGIA,4656,GESTÃO DE CONTRATOS,2020-02-19,600.0,1,LIQUIDADA
43,2020,197,DEPARTAMENTO DE TOCO-GINECOLOGIA,4656,GESTÃO DE CONTRATOS,2020-02-19,200.0,1,LIQUIDADA
42,2020,197,DEPARTAMENTO DE TOCO-GINECOLOGIA,4656,GESTÃO DE CONTRATOS,2020-02-19,600.0,3,LIQUIDADA
41,2020,197,DEPARTAMENTO DE TOCO-GINECOLOGIA,4656,GESTÃO DE CONTRATOS,2020-02-19,400.0,2,LIQUIDADA
40,2020,5610,DEPARTAMENTO DE FONOAUDIOLOGIA,4656,GESTÃO DE CONTRATOS,2020-02-18,600.0,1,LIQUIDADA
39,2020,5610,DEPARTAMENTO DE FONOAUDIOLOGIA,4656,GESTÃO DE CONTRATOS,2020-02-17,600.0,1,LIQUIDADA
38,2020,5610,DEPARTAMENTO DE FONOAUDIOLOGIA,4656,GESTÃO DE CONTRATOS,2020-02-17,600.0,1,LIQUIDADA
37,2020,5610,DEPARTAMENTO DE FONOAUDIOLOGIA,4656,GESTÃO DE CONTRATOS,2020-02-17,600.0,1,LIQUIDADA
36,2020,5610,DEPARTAMENTO DE FONOAUDIOLOGIA,4656,GESTÃO DE CONTRATOS,2020-02-13,600.0,1,LIQUIDADA
35,2020,197,DEPARTAMENTO DE TOCO-GINECOLOGIA,4656,GESTÃO DE CONTRATOS,2020-12-02,199.98,2,LIQUIDADA
34,2020,197,DEPARTAMENTO DE TOCO-GINECOLOGIA,4656,GESTÃO DE CONTRATOS,2020-11-02,199.98,1,LIQUIDADA
33,2020,197,DEPARTAMENTO DE TOCO-GINECOLOGIA,4656,GESTÃO DE CONTRATOS,2020-10-02,599.97,3,LIQUIDADA
32,2020,197,DEPARTAMENTO DE TOCO-GINECOLOGIA,4656,GESTÃO DE CONTRATOS,2020-10-02,199.99,1,LIQUIDADA
31,2020,197,DEPARTAMENTO DE TOCO-GINECOLOGIA,4656,GESTÃO DE CONTRATOS,2020-07-02,399.98,2,LIQUIDADA
30,2020,197,DEPARTAMENTO DE TOCO-GINECOLOGIA,4656,GESTÃO DE CONTRATOS,2020-07-02,200.0,1,LIQUIDADA
29,2020,6381,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS,6381,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS,2020-07-02,400.0,2,LIQUIDADA
28,2020,6381,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS,6381,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS,2020-06-02,160.0,2,LIQUIDADA
27,2020,9238,PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS E MATEMÁTICA - FPG,1483,PRÓ-REITORIA DE PÓS GRADUAÇÃO,2020-04-02,400.0,1,LIQUIDADA
26,2020,366,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACÊUTICAS,9217,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACEUTICAS - FPG,2020-01-31,1500.0,1,LIQUIDADA
25,2020,50,DEPARTAMENTO DE ENGENHARIA MECANICA,4656,GESTÃO DE CONTRATOS,2020-01-29,25000.0,5,LIQUIDADA
24,2020,6366,SECRETARIA DOS CURSOS DE GRADUAÇÃO,4656,GESTÃO DE CONTRATOS,2020-01-29,2560.0,1,LIQUIDADA
23,2020,6366,SECRETARIA DOS CURSOS DE GRADUAÇÃO,4656,GESTÃO DE CONTRATOS,2020-01-29,2560.0,1,LIQUIDADA
22,2020,6366,SECRETARIA DOS CURSOS DE GRADUAÇÃO,4656,GESTÃO DE CONTRATOS,2020-01-29,2560.0,1,LIQUIDADA
21,2020,210,COORDENAÇÃO DO CURSO DE MEDICINA,4656,GESTÃO DE CONTRATOS,2020-01-27,1120.0,2,LIQUIDADA
20,2020,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,4656,GESTÃO DE CONTRATOS,2020-01-27,400.0,1,LIQUIDADA
19,2020,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,2020-01-24,800.0,1,CADASTRADA
18,2020,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,4656,GESTÃO DE CONTRATOS,2020-01-24,400.0,1,LIQUIDADA
17,2020,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,4656,GESTÃO DE CONTRATOS,2020-01-24,400.0,1,LIQUIDADA
16,2020,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,4656,GESTÃO DE CONTRATOS,2020-01-24,400.0,1,LIQUIDADA
15,2020,6069,INSTITUTO METROPOLE DIGITAL,4656,GESTÃO DE CONTRATOS,2020-01-23,800.0,1,LIQUIDADA
14,2020,6069,INSTITUTO METROPOLE DIGITAL,4656,GESTÃO DE CONTRATOS,2020-01-23,800.0,1,LIQUIDADA
13,2020,19,SUPERINTENDENCIA DE COMUNICACAO,4656,GESTÃO DE CONTRATOS,2020-01-20,300.0,1,LIQUIDADA
12,2020,19,SUPERINTENDENCIA DE COMUNICACAO,4656,GESTÃO DE CONTRATOS,2020-01-20,300.0,1,LIQUIDADA
11,2020,284,ESCOLA DE MÚSICA,4656,GESTÃO DE CONTRATOS,2020-01-20,800.0,1,LIQUIDADA
10,2020,284,ESCOLA DE MÚSICA,4656,GESTÃO DE CONTRATOS,2020-01-17,1600.0,2,LIQUIDADA
9,2020,6366,SECRETARIA DOS CURSOS DE GRADUAÇÃO,4656,GESTÃO DE CONTRATOS,2020-01-15,1500.0,1,LIQUIDADA
8,2020,6069,INSTITUTO METROPOLE DIGITAL,4656,GESTÃO DE CONTRATOS,2020-01-15,1600.0,2,LIQUIDADA
7,2020,284,ESCOLA DE MÚSICA,4656,GESTÃO DE CONTRATOS,2020-01-14,800.0,1,LIQUIDADA
6,2020,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,4656,GESTÃO DE CONTRATOS,2020-01-14,800.0,1,LIQUIDADA
5,2020,1483,PRÓ-REITORIA DE PÓS GRADUAÇÃO,1483,PRÓ-REITORIA DE PÓS GRADUAÇÃO,2020-01-13,6000.0,2,LIQUIDADA
4,2020,6366,SECRETARIA DOS CURSOS DE GRADUAÇÃO,4656,GESTÃO DE CONTRATOS,2020-01-13,800.0,1,LIQUIDADA
3,2020,6366,SECRETARIA DOS CURSOS DE GRADUAÇÃO,4656,GESTÃO DE CONTRATOS,2020-01-13,800.0,1,LIQUIDADA
2,2020,208,COORDENAÇÃO DO CURSO DE FARMÁCIA,4656,GESTÃO DE CONTRATOS,2020-10-01,1000.0,1,LIQUIDADA
1,2020,284,ESCOLA DE MÚSICA,4656,GESTÃO DE CONTRATOS,2020-08-01,800.0,1,LIQUIDADA
1498,2019,11597,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS ODONTOLÓGICAS - FPG,11597,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS ODONTOLÓGICAS - FPG,2019-12-23,1551.59,1,LIQUIDADA
1497,2019,6366,SECRETARIA DOS CURSOS DE GRADUAÇÃO,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2019-12-23,160.0,1,FINALIZADA
1496,2019,6366,SECRETARIA DOS CURSOS DE GRADUAÇÃO,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2019-12-23,160.0,1,LIQUIDADA
1495,2019,9200,PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS - FPG,1454,FUNDO DE PÓS-GRADUAÇÃO,2019-12-22,8000.0,1,LIQUIDADA
1494,2019,30014,AUXÍLIO ÓCULOS,30014,AUXÍLIO ÓCULOS,2019-12-13,400.0,2,LIQUIDADA
1493,2019,9248,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA - FPG,9248,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA - FPG,2019-12-13,500.0,1,FINALIZADA
1492,2019,6014,SECRETARIA DE RELAÇOES INTERNACIONAIS,6014,SECRETARIA DE RELAÇOES INTERNACIONAIS,2019-11-12,657.79,1,FINALIZADA
1491,2019,6014,SECRETARIA DE RELAÇOES INTERNACIONAIS,6014,SECRETARIA DE RELAÇOES INTERNACIONAIS,2019-11-12,915.04,1,FINALIZADA
1490,2019,284,ESCOLA DE MÚSICA,284,ESCOLA DE MÚSICA,2019-11-12,3000.0,1,FINALIZADA
1489,2019,169,COORDENAÇÃO DO CURSO DE DIREITO,169,COORDENAÇÃO DO CURSO DE DIREITO,2019-11-12,1600.0,1,CADASTRADA
1488,2019,6014,SECRETARIA DE RELAÇOES INTERNACIONAIS,6014,SECRETARIA DE RELAÇOES INTERNACIONAIS,2019-11-12,915.04,1,FINALIZADA
1487,2019,9271,PROGRAMA DE PÓS-GRADUAÇÃO EM TURISMO - FPG,9271,PROGRAMA DE PÓS-GRADUAÇÃO EM TURISMO - FPG,2019-10-12,2000.0,1,FINALIZADA
1486,2019,9225,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - FPG,9225,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - FPG,2019-09-12,2500.0,1,FINALIZADA
1485,2019,107,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA E AMBIENTAL,107,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA E AMBIENTAL,2019-09-12,347.0,1,FINALIZADA
1484,2019,5405,SETOR DE EXECUCOES ORCAMENTARIAS,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,2019-06-12,160.0,1,FINALIZADA
1483,2019,248,PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE),1483,PRÓ-REITORIA DE PÓS GRADUAÇÃO,2019-06-12,600.0,1,FINALIZADA
1482,2019,415,COORDENAÇÃO DO CURSO DE BIOMEDICINA,30013,AUXÍLIO FINANCEIRO AO ESTUDANTE,2019-06-12,1930.88,1,FINALIZADA
1481,2019,5405,SETOR DE EXECUCOES ORCAMENTARIAS,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,2019-05-12,160.0,1,FINALIZADA
1480,2019,95,COORDENAÇÃO DO CURSO ENGENHARIA DE MATERIAIS,95,COORDENAÇÃO DO CURSO ENGENHARIA DE MATERIAIS,2019-04-12,480.0,2,FINALIZADA
1479,2019,197,DEPARTAMENTO DE TOCO-GINECOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,2019-04-12,199.98,2,FINALIZADA
1478,2019,30205,ACOLHENDO QUEM ACOLHE: UM PROJETO DE INTERVENÇÃO COM OS RESIDENTES DA MATERNIDADE ESCOLA JANUÁRIO CICCO (RENOVAÇÃO),30205,ACOLHENDO QUEM ACOLHE: UM PROJETO DE INTERVENÇÃO COM OS RESIDENTES DA MATERNIDADE ESCOLA JANUÁRIO CICCO (RENOVAÇÃO),2019-04-12,1400.0,2,FINALIZADA
1477,2019,30015,AUXÍLIO A EVENTOS ACADÊMICOS NA UFRN ORGANIZADOS POR ESTUDANTES,30015,AUXÍLIO A EVENTOS ACADÊMICOS NA UFRN ORGANIZADOS POR ESTUDANTES,2019-03-12,40.0,1,FINALIZADA
1476,2019,30015,AUXÍLIO A EVENTOS ACADÊMICOS NA UFRN ORGANIZADOS POR ESTUDANTES,30015,AUXÍLIO A EVENTOS ACADÊMICOS NA UFRN ORGANIZADOS POR ESTUDANTES,2019-03-12,80.0,1,FINALIZADA
1475,2019,9215,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CLIMÁTICAS - FPG,1483,PRÓ-REITORIA DE PÓS GRADUAÇÃO,2019-03-12,1000.0,1,FINALIZADA
1474,2019,9215,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CLIMÁTICAS - FPG,1483,PRÓ-REITORIA DE PÓS GRADUAÇÃO,2019-03-12,1000.0,1,FINALIZADA
1473,2019,30037,LABORATÓRIO DE INOVAÇÃO TECNOLÓGICA EM SAÚDE,30037,LABORATÓRIO DE INOVAÇÃO TECNOLÓGICA EM SAÚDE,2019-02-12,2145.0,1,ESTORNADA
1472,2019,30014,AUXÍLIO ÓCULOS,30014,AUXÍLIO ÓCULOS,2019-02-12,1800.0,9,FINALIZADA
1471,2019,284,ESCOLA DE MÚSICA,284,ESCOLA DE MÚSICA,2019-02-12,1000.0,2,FINALIZADA
1470,2019,207,COORDENAÇÃO DO CURSO DE ENFERMAGEM,30013,AUXÍLIO FINANCEIRO AO ESTUDANTE,2019-02-12,300.0,1,FINALIZADA
1469,2019,9205,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO - FPG,9205,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO - FPG,2019-11-27,405.0,1,LIQUIDADA
1468,2019,30014,AUXÍLIO ÓCULOS,30014,AUXÍLIO ÓCULOS,2019-11-26,6000.0,30,FINALIZADA
1467,2019,6366,SECRETARIA DOS CURSOS DE GRADUAÇÃO,30013,AUXÍLIO FINANCEIRO AO ESTUDANTE,2019-11-26,320.0,1,LIQUIDADA
1466,2019,9264,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA - FPG,9264,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA - FPG,2019-11-26,700.0,1,LIQUIDADA
1465,2019,6366,SECRETARIA DOS CURSOS DE GRADUAÇÃO,30013,AUXÍLIO FINANCEIRO AO ESTUDANTE,2019-11-26,480.0,2,FINALIZADA
1464,2019,9042,COORDENAÇÃO DO CURSO DE ENGENHARIA FLORESTAL,9042,COORDENAÇÃO DO CURSO DE ENGENHARIA FLORESTAL,2019-11-26,480.0,2,ESTORNADA
1463,2019,284,ESCOLA DE MÚSICA,284,ESCOLA DE MÚSICA,2019-11-26,240.0,3,FINALIZADA
1462,2019,284,ESCOLA DE MÚSICA,284,ESCOLA DE MÚSICA,2019-11-26,640.0,8,FINALIZADA
1461,2019,8774,SECRETARIA GERAL - EMCM,7278,ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE,2019-11-26,160.0,1,FINALIZADA
1460,2019,30014,AUXÍLIO ÓCULOS,30014,AUXÍLIO ÓCULOS,2019-11-25,13800.0,69,EM_LIQUIDACAO
1459,2019,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,2019-11-25,120.0,1,CADASTRADA
1458,2019,195,DEPARTAMENTO DE ODONTOLOGIA,195,DEPARTAMENTO DE ODONTOLOGIA,2019-11-25,160.0,1,CADASTRADA
1457,2019,98,COORDENAÇÃO DO CURSO ENGENHARIA QUÍMICA,98,COORDENAÇÃO DO CURSO ENGENHARIA QUÍMICA,2019-11-25,300.0,1,FINALIZADA
1456,2019,5281,COORDENAÇÃO DO CURSO DE ENGENHARIA DE PETRÓLEO,5281,COORDENAÇÃO DO CURSO DE ENGENHARIA DE PETRÓLEO,2019-11-25,80.0,1,CADASTRADA
1455,2019,5281,COORDENAÇÃO DO CURSO DE ENGENHARIA DE PETRÓLEO,5281,COORDENAÇÃO DO CURSO DE ENGENHARIA DE PETRÓLEO,2019-11-25,80.0,1,CADASTRADA
1454,2019,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,30013,AUXÍLIO FINANCEIRO AO ESTUDANTE,2019-11-22,3500.0,5,FINALIZADA
1453,2019,9246,PÓS-GRADUAÇÃO EM FISIOTERAPIA - FPG,1483,PRÓ-REITORIA DE PÓS GRADUAÇÃO,2019-11-22,4000.0,1,FINALIZADA
1452,2019,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,2019-11-20,240.0,2,CADASTRADA
1451,2019,112,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,112,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,2019-11-20,160.0,2,CADASTRADA
1450,2019,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2019-11-20,3520.0,11,FINALIZADA
1449,2019,6366,SECRETARIA DOS CURSOS DE GRADUAÇÃO,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2019-11-20,640.0,2,FINALIZADA
1448,2019,9264,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA - FPG,9264,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA - FPG,2019-11-20,250.0,1,LIQUIDADA
1447,2019,6366,SECRETARIA DOS CURSOS DE GRADUAÇÃO,6366,SECRETARIA DOS CURSOS DE GRADUAÇÃO,2019-11-20,240.0,1,CADASTRADA
1446,2019,6381,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS,1483,PRÓ-REITORIA DE PÓS GRADUAÇÃO,2019-11-19,400.0,2,FINALIZADA
1445,2019,404,PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO,9222,PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO - FPG,2019-11-19,600.0,1,LIQUIDADA
1444,2019,132,COORDENAÇÃO DO CURSO DE QUÍMICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,2019-11-19,600.0,2,FINALIZADA
1443,2019,30035,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA - CERES - FPG,1483,PRÓ-REITORIA DE PÓS GRADUAÇÃO,2019-11-19,265.0,1,FINALIZADA
1442,2019,30015,AUXÍLIO A EVENTOS ACADÊMICOS NA UFRN ORGANIZADOS POR ESTUDANTES,30013,AUXÍLIO FINANCEIRO AO ESTUDANTE,2019-11-19,80.0,1,FINALIZADA
1441,2019,284,ESCOLA DE MÚSICA,284,ESCOLA DE MÚSICA,2019-11-19,3500.0,7,FINALIZADA
1440,2019,6366,SECRETARIA DOS CURSOS DE GRADUAÇÃO,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2019-11-19,1200.0,5,FINALIZADA
1439,2019,123,DEPARTAMENTO DE GEOLOGIA,30013,AUXÍLIO FINANCEIRO AO ESTUDANTE,2019-11-19,240.0,1,FINALIZADA
1438,2019,6381,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS,9201,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS - FPG,2019-11-18,500.0,5,LIQUIDADA
1437,2019,6919,INSTITUTO DE MEDICINA TROPICAL - IMT-RN,6919,INSTITUTO DE MEDICINA TROPICAL - IMT-RN,2019-11-18,40.0,1,FINALIZADA
1436,2019,9205,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO - FPG,9205,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO - FPG,2019-11-18,490.0,1,LIQUIDADA
1435,2019,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2019-11-18,480.0,2,FINALIZADA
1434,2019,9264,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA - FPG,9264,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA - FPG,2019-11-18,700.0,1,LIQUIDADA
1433,2019,9264,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA - FPG,9264,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA - FPG,2019-11-14,700.0,1,LIQUIDADA
1432,2019,9210,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA - FPG,9210,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA - FPG,2019-11-14,1100.0,1,LIQUIDADA
1431,2019,10481,PROGRAMA DE PÓS-GRADUAÇÃO EM INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS,10481,PROGRAMA DE PÓS-GRADUAÇÃO EM INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS,2019-11-13,300.0,1,FINALIZADA
1430,2019,10481,PROGRAMA DE PÓS-GRADUAÇÃO EM INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS,10481,PROGRAMA DE PÓS-GRADUAÇÃO EM INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS,2019-11-13,300.0,1,FINALIZADA
1429,2019,9238,PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS E MATEMÁTICA - FPG,9238,PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS E MATEMÁTICA - FPG,2019-11-13,6000.0,1,FINALIZADA
1428,2019,9815,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOINFORMÁTICA - FPG,9815,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOINFORMÁTICA - FPG,2019-11-13,800.0,1,LIQUIDADA
1427,2019,6015,PARQUE DAS CIÊNCIAS,6015,PARQUE DAS CIÊNCIAS,2019-11-13,796.5,1,FINALIZADA
1426,2019,112,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,112,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,2019-12-11,160.0,1,FINALIZADA
1425,2019,9815,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOINFORMÁTICA - FPG,9815,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOINFORMÁTICA - FPG,2019-12-11,600.0,1,LIQUIDADA
1424,2019,10396,COORDENAÇÃO DO CURSO DE EDUCAÇÃO FÍSICA - BACHARELADO,30013,AUXÍLIO FINANCEIRO AO ESTUDANTE,2019-12-11,720.0,3,FINALIZADA
1423,2019,112,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,116,NÚCLEO TECNOLÓGICO INDUSTRIAL,2019-12-11,160.0,1,FINALIZADA
1422,2019,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,2019-11-11,480.0,4,FINALIZADA
1421,2019,9225,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - FPG,9225,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - FPG,2019-11-11,450.0,1,LIQUIDADA
1420,2019,9225,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - FPG,9225,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - FPG,2019-11-11,900.0,2,LIQUIDADA
1419,2019,9232,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO - FPG,9232,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO - FPG,2019-11-11,2000.0,1,LIQUIDADA
1418,2019,9243,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS URBANOS E REGIONAIS - FPG,9243,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS URBANOS E REGIONAIS - FPG,2019-11-11,1800.0,1,LIQUIDADA
1417,2019,112,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,112,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,2019-11-11,1280.0,8,FINALIZADA
1416,2019,6015,PARQUE DAS CIÊNCIAS,6015,PARQUE DAS CIÊNCIAS,2019-11-11,88.5,1,FINALIZADA
1415,2019,5405,SETOR DE EXECUCOES ORCAMENTARIAS,30013,AUXÍLIO FINANCEIRO AO ESTUDANTE,2019-11-11,400.0,1,FINALIZADA
1414,2019,6015,PARQUE DAS CIÊNCIAS,6015,PARQUE DAS CIÊNCIAS,2019-11-11,177.0,2,FINALIZADA
1413,2019,5579,PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMÁTICA E EVOLUÇÃO,9270,PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMÁTICA E EVOLUÇÃO - FPG,2019-11-11,1121.0,1,LIQUIDADA
1412,2019,5579,PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMÁTICA E EVOLUÇÃO,9270,PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMÁTICA E EVOLUÇÃO - FPG,2019-11-11,1121.0,1,LIQUIDADA
1411,2019,6015,PARQUE DAS CIÊNCIAS,6015,PARQUE DAS CIÊNCIAS,2019-11-11,80.0,1,FINALIZADA
1410,2019,9238,PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS E MATEMÁTICA - FPG,1483,PRÓ-REITORIA DE PÓS GRADUAÇÃO,2019-11-11,88.5,1,FINALIZADA
1409,2019,3362,ASSESSORIA ADMINISTRATIVA (AS/CT),87,DIREÇÃO DO CENTRO DE TECNOLOGIA,2019-11-11,2400.0,3,FINALIZADA
1408,2019,112,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,112,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,2019-11-11,160.0,1,FINALIZADA
1407,2019,30030,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA - CERES,4114,LABORATÓRIO DE GEOPROCESSAMENTO E GEOGRAFIA FÍSICA,2019-11-11,300.0,1,FINALIZADA
1406,2019,2643,CT - COORDENAÇÃO DO CURSO DE ENGENHARIA DE ALIMENTOS,2643,CT - COORDENAÇÃO DO CURSO DE ENGENHARIA DE ALIMENTOS,2019-08-11,600.0,1,FINALIZADA
1405,2019,9241,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM - FPG,9241,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM - FPG,2019-08-11,400.0,1,LIQUIDADA
1404,2019,5405,SETOR DE EXECUCOES ORCAMENTARIAS,30013,AUXÍLIO FINANCEIRO AO ESTUDANTE,2019-08-11,400.0,1,FINALIZADA
1403,2019,4073,PROGRAMA DE PÓS-GRADUAÇÃO EM ARTES CÊNICAS,9207,PROGRAMA DE PÓS-GRADUAÇÃO EM ARTES CÊNICAS - FPG,2019-08-11,300.0,1,LIQUIDADA
