ano,id_unidade,natureza_despesa,valor,sigla
2017,351,DIÁRIAS,28868.77,EAJ
2017,351,EQUIP. MATERIAL PERMANENTE,1010373.68,EAJ
2017,351,INDENIZAÇÕES E RESTITUIÇÕE,13569.38,EAJ
2017,351,LOC. MÃO-DE-OBRA,456714.01,EAJ
2017,351,MATERIAL DE CONSUMO,1996224.77,EAJ
2017,351,OBRIGAÇÕES CONTRIBUTIVAS,326.12,EAJ
2017,351,OBRIGAÇÕES PATRONAIS,0.0,EAJ
2017,351,PASSAGENS,168960.04,EAJ
2017,351,SERV. PESSOA FÍSICA,20793.0,EAJ
2017,351,SERV. PESSOA JURÍDICA,1503510.11,EAJ
2017,439,AUX. FINANCEIRO ESTUDANTE,155470.0,CCET
2017,439,CUSTEIO,7282618.65,CCET
2017,439,DIÁRIAS,7223.63,CCET
2017,439,EQUIP. MATERIAL PERMANENTE,611322.94,CCET
2017,439,LOC. MÃO-DE-OBRA,1381457.69,CCET
2017,439,MATERIAL DE CONSUMO,8022.56,CCET
2017,439,PASSAGENS,3316.88,CCET
2017,439,SERV. PESSOA FÍSICA,12800.0,CCET
2017,439,SERV. PESSOA JURÍDICA,401703.6,CCET
2017,440,AUX. FINANCEIRO ESTUDANTE,15520.0,CB
2017,440,CUSTEIO,3523721.57,CB
2017,440,DIÁRIAS,13196.93,CB
2017,440,EQUIP. MATERIAL PERMANENTE,260255.24,CB
2017,440,LOC. MÃO-DE-OBRA,1691245.92,CB
2017,440,MATERIAL DE CONSUMO,796469.87,CB
2017,440,PASSAGENS,56836.95,CB
2017,440,SERV. PESSOA FÍSICA,15200.0,CB
2017,440,SERV. PESSOA JURÍDICA,523867.28,CB
2017,441,AUX. FINANCEIRO ESTUDANTE,34440.0,CCS
2017,441,CUSTEIO,6875796.87,CCS
2017,441,DIÁRIAS,39497.0,CCS
2017,441,EQUIP. MATERIAL PERMANENTE,514035.56,CCS
2017,441,LOC. MÃO-DE-OBRA,127155.29,CCS
2017,441,MATERIAL DE CONSUMO,295162.24,CCS
2017,441,OBRIGAÇÕES PATRONAIS,1740.0,CCS
2017,441,PASSAGENS,146517.0,CCS
2017,441,SERV. PESSOA FÍSICA,28549.07,CCS
2017,441,SERV. PESSOA JURÍDICA,828472.69,CCS
2017,442,AUX. FINANCEIRO ESTUDANTE,440280.0,CCHLA
2017,442,CUSTEIO,7395283.39,CCHLA
2017,442,LOC. MÃO-DE-OBRA,484.06,CCHLA
2017,442,MATERIAL DE CONSUMO,17487.06,CCHLA
2017,442,SERV. PESSOA FÍSICA,50000.0,CCHLA
2017,442,SERV. PESSOA JURÍDICA,344777.59,CCHLA
2017,443,AUX. FINANCEIRO ESTUDANTE,415940.0,CCSA
2017,443,CUSTEIO,5196003.24,CCSA
2017,443,DIÁRIAS,25931.03,CCSA
2017,443,LOC. MÃO-DE-OBRA,187403.82,CCSA
2017,443,MATERIAL DE CONSUMO,254.0,CCSA
2017,443,OBRIGAÇÕES PATRONAIS,0.0,CCSA
2017,443,PASSAGENS,38762.6,CCSA
2017,443,SERV. PESSOA FÍSICA,62960.0,CCSA
2017,443,SERV. PESSOA JURÍDICA,4825110.55,CCSA
2017,445,AUX. FINANCEIRO ESTUDANTE,67740.0,CT
2017,445,CAPITAL,2400.0,CT
2017,445,CUSTEIO,6940871.77,CT
2017,445,EQUIP. MATERIAL PERMANENTE,1278.96,CT
2017,445,LOC. MÃO-DE-OBRA,335287.26,CT
2017,445,MATERIAL DE CONSUMO,11048.19,CT
2017,445,PASSAGENS,41.54,CT
2017,445,SERV. PESSOA FÍSICA,50800.0,CT
2017,445,SERV. PESSOA JURÍDICA,228115.19,CT
2017,1482,AUX. FINANCEIRO ESTUDANTE,20640.0,CERES
2017,1482,CUSTEIO,2367853.77,CERES
2017,1482,DIV.EXERCÍCIOS ANTERIORES,2788.98,CERES
2017,1482,DIÁRIAS,132676.03,CERES
2017,1482,EQUIP. MATERIAL PERMANENTE,91356.36,CERES
2017,1482,LOC. MÃO-DE-OBRA,190641.43,CERES
2017,1482,MATERIAL DE CONSUMO,205865.4,CERES
2017,1482,OBRIGAÇÕES PATRONAIS,1120.0,CERES
2017,1482,SERV. PESSOA FÍSICA,16000.0,CERES
2017,1482,SERV. PESSOA JURÍDICA,122225.68,CERES
2017,4885,AUX. FINANCEIRO ESTUDANTE,221350.0,ECT
2017,4885,CUSTEIO,2511529.87,ECT
2017,4885,DIÁRIAS,45962.04,ECT
2017,4885,EQUIP. MATERIAL PERMANENTE,38070.66,ECT
2017,4885,INDENIZAÇÕES E RESTITUIÇÕE,19970.0,ECT
2017,4885,LOC. MÃO-DE-OBRA,447883.98,ECT
2017,4885,MATERIAL DE CONSUMO,155935.6,ECT
2017,4885,PASSAGENS,89041.38,ECT
2017,4885,SERV. PESSOA FÍSICA,42500.0,ECT
2017,4885,SERV. PESSOA JURÍDICA,321095.0,ECT
2017,4890,AUX. FINANCEIRO ESTUDANTE,23080.0,FACISA
2017,4890,CUSTEIO,1631782.58,FACISA
2017,4890,DIV.EXERCÍCIOS ANTERIORES,7618.77,FACISA
2017,4890,DIÁRIAS,19841.17,FACISA
2017,4890,EQUIP. MATERIAL PERMANENTE,34160.52,FACISA
2017,4890,INDENIZAÇÕES E RESTITUIÇÕE,170.0,FACISA
2017,4890,LOC. MÃO-DE-OBRA,101973.32,FACISA
2017,4890,MATERIAL DE CONSUMO,115034.01,FACISA
2017,4890,OBRIGAÇÕES CONTRIBUTIVAS,644.75,FACISA
2017,4890,PASSAGENS,14300.63,FACISA
2017,4890,SERV. PESSOA FÍSICA,30232.7,FACISA
2017,4890,SERV. PESSOA JURÍDICA,204186.74,FACISA
2017,5965,AUX. FINANCEIRO ESTUDANTE,22900.0,CE
2017,5965,CAPITAL,129796.1,CE
2017,5965,CUSTEIO,1792177.2,CE
2017,5965,DIV.EXERCÍCIOS ANTERIORES,1487.21,CE
2017,5965,DIÁRIAS,2430.42,CE
2017,5965,EQUIP. MATERIAL PERMANENTE,26311.77,CE
2017,5965,LOC. MÃO-DE-OBRA,62515.24,CE
2017,5965,MATERIAL DE CONSUMO,106518.57,CE
2017,5965,PASSAGENS,17914.35,CE
2017,5965,SERV. PESSOA JURÍDICA,249169.52,CE
2017,6026,CUSTEIO,627121.53,INST. CÉREBRO
2017,6026,DIV.EXERCÍCIOS ANTERIORES,2786.1,INST. CÉREBRO
2017,6026,DIÁRIAS,9518.56,INST. CÉREBRO
2017,6026,EQUIP. MATERIAL PERMANENTE,107785.0,INST. CÉREBRO
2017,6026,LOC. MÃO-DE-OBRA,89415.04,INST. CÉREBRO
2017,6026,MATERIAL DE CONSUMO,185128.48,INST. CÉREBRO
2017,6026,PASSAGENS,1106.9,INST. CÉREBRO
2017,6026,SERV. PESSOA FÍSICA,350.0,INST. CÉREBRO
2017,6026,SERV. PESSOA JURÍDICA,104856.68,INST. CÉREBRO
2017,6069,AUX. FINANCEIRO ESTUDANTE,23360.0,IMD
2017,6069,CAPITAL,274472.09,IMD
2017,6069,CUSTEIO,5165567.54,IMD
2017,6069,DIV.EXERCÍCIOS ANTERIORES,7583.9,IMD
2017,6069,DIÁRIAS,20802.87,IMD
2017,6069,EQUIP. MATERIAL PERMANENTE,359231.35,IMD
2017,6069,INDENIZAÇÕES E RESTITUIÇÕE,2172.49,IMD
2017,6069,LOC. MÃO-DE-OBRA,672.97,IMD
2017,6069,MATERIAL DE CONSUMO,279752.27,IMD
2017,6069,OBRIGAÇÕES CONTRIBUTIVAS,3800.0,IMD
2017,6069,OBRIGAÇÕES PATRONAIS,542.0,IMD
2017,6069,PASSAGENS,30598.43,IMD
2017,6069,"PREMIAÇÕES CULT., E OUTRAS",1090.0,IMD
2017,6069,SERV. PESSOA FÍSICA,3751.0,IMD
2017,6069,SERV. PESSOA JURÍDICA,6977248.87,IMD
2017,6919,AUX. FINANCEIRO ESTUDANTE,480.0,IMT-RN
2017,6919,CAPITAL,7416.92,IMT-RN
2017,6919,CUSTEIO,286599.63,IMT-RN
2017,6919,DIV.EXERCÍCIOS ANTERIORES,9.9,IMT-RN
2017,6919,DIÁRIAS,25414.11,IMT-RN
2017,6919,EQUIP. MATERIAL PERMANENTE,299.87,IMT-RN
2017,6919,LOC. MÃO-DE-OBRA,23653.16,IMT-RN
2017,6919,MATERIAL DE CONSUMO,15458.85,IMT-RN
2017,6919,PASSAGENS,3383.96,IMT-RN
2017,6919,SERV. PESSOA JURÍDICA,16896.0,IMT-RN
2017,7278,AUX. FINANCEIRO ESTUDANTE,68030.0,EMCM/RN
2017,7278,CAPITAL,27560.0,EMCM/RN
2017,7278,CUSTEIO,1414789.4,EMCM/RN
2017,7278,DIV.EXERCÍCIOS ANTERIORES,5971.33,EMCM/RN
2017,7278,DIÁRIAS,14749.9,EMCM/RN
2017,7278,EQUIP. MATERIAL PERMANENTE,70957.82,EMCM/RN
2017,7278,INDENIZAÇÕES E RESTITUIÇÕE,1692.07,EMCM/RN
2017,7278,LOC. MÃO-DE-OBRA,156568.96,EMCM/RN
2017,7278,MATERIAL DE CONSUMO,175497.84,EMCM/RN
2017,7278,OBRIGAÇÕES PATRONAIS,0.0,EMCM/RN
2017,7278,PASSAGENS,33149.59,EMCM/RN
2017,7278,SERV. PESSOA FÍSICA,272.0,EMCM/RN
2017,7278,SERV. PESSOA JURÍDICA,231178.56,EMCM/RN
2018,205,AUX. FINANCEIRO ESTUDANTE,784851.0,ES/UFRN
2018,205,CAPITAL,333355.01,ES/UFRN
2018,205,CUSTEIO,2466441.48,ES/UFRN
2018,205,DIV.EXERCÍCIOS ANTERIORES,932.71,ES/UFRN
2018,205,DIÁRIAS,3755.53,ES/UFRN
2018,205,EQUIP. MATERIAL PERMANENTE,133675.07,ES/UFRN
2018,205,LOC. MÃO-DE-OBRA,172261.51,ES/UFRN
2018,205,MATERIAL DE CONSUMO,87752.9,ES/UFRN
2018,205,PASSAGENS,21743.29,ES/UFRN
2018,205,SERV. PESSOA FÍSICA,4513.5,ES/UFRN
2018,205,SERV. PESSOA JURÍDICA,327630.98,ES/UFRN
2018,284,AUX. FINANCEIRO ESTUDANTE,964651.34,EMUFRN
2018,284,CAPITAL,203903.0,EMUFRN
2018,284,CUSTEIO,1874717.03,EMUFRN
2018,284,DIV.EXERCÍCIOS ANTERIORES,1099.4,EMUFRN
2018,284,DIÁRIAS,21169.6,EMUFRN
2018,284,EQUIP. MATERIAL PERMANENTE,195803.16,EMUFRN
2018,284,LOC. MÃO-DE-OBRA,149684.49,EMUFRN
2018,284,MATERIAL DE CONSUMO,91811.42,EMUFRN
2018,284,OBRIGAÇÕES PATRONAIS,4285.44,EMUFRN
2018,284,PASSAGENS,71063.06,EMUFRN
2018,284,SERV. PESSOA FÍSICA,29776.57,EMUFRN
2018,284,SERV. PESSOA JURÍDICA,246106.17,EMUFRN
2018,351,AUX. FINANCEIRO ESTUDANTE,2548201.0,EAJ
2018,351,CAPITAL,240452.0,EAJ
2018,351,CUSTEIO,8774656.5,EAJ
2018,351,DIV.EXERCÍCIOS ANTERIORES,5123.68,EAJ
2018,351,DIÁRIAS,17229.97,EAJ
2018,351,EQUIP. MATERIAL PERMANENTE,703313.87,EAJ
2018,351,INDENIZAÇÕES E RESTITUIÇÕE,3985.61,EAJ
2018,351,LOC. MÃO-DE-OBRA,1034899.86,EAJ
2018,351,MATERIAL DE CONSUMO,1996175.71,EAJ
2018,351,PASSAGENS,14647.5,EAJ
2018,351,SERV. PESSOA FÍSICA,7606.8,EAJ
2018,351,SERV. PESSOA JURÍDICA,1025883.28,EAJ
2018,439,AUX. FINANCEIRO ESTUDANTE,4798.0,CCET
2018,439,CAPITAL,374218.0,CCET
2018,439,CUSTEIO,7218938.7,CCET
2018,439,EQUIP. MATERIAL PERMANENTE,648595.55,CCET
2018,439,INDENIZAÇÕES E RESTITUIÇÕE,26100.28,CCET
2018,439,LOC. MÃO-DE-OBRA,1669636.43,CCET
2018,439,MATERIAL DE CONSUMO,4084.55,CCET
2018,439,SERV. PESSOA JURÍDICA,305147.81,CCET
2018,440,AUX. FINANCEIRO ESTUDANTE,81620.0,CB
2018,440,CAPITAL,334284.45,CB
2018,440,CUSTEIO,3695233.47,CB
2018,440,DIÁRIAS,3729.74,CB
2018,440,EQUIP. MATERIAL PERMANENTE,404887.11,CB
2018,440,LOC. MÃO-DE-OBRA,773781.82,CB
2018,440,MATERIAL DE CONSUMO,93631.82,CB
2018,440,PASSAGENS,42696.03,CB
2018,440,SERV. PESSOA JURÍDICA,409286.27,CB
2018,441,AUX. FINANCEIRO ESTUDANTE,108560.0,CCS
2018,441,CAPITAL,922975.0,CCS
2018,441,CUSTEIO,5254797.58,CCS
2018,441,DIÁRIAS,1237.64,CCS
2018,441,EQUIP. MATERIAL PERMANENTE,329424.16,CCS
2018,441,LOC. MÃO-DE-OBRA,2721404.88,CCS
2018,441,MATERIAL DE CONSUMO,135867.52,CCS
2018,441,OBRIGAÇÕES PATRONAIS,2131.18,CCS
2018,441,PASSAGENS,36285.12,CCS
2018,441,SERV. PESSOA JURÍDICA,507581.9,CCS
2018,441,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,6214.38,CCS
2018,442,AUX. FINANCEIRO ESTUDANTE,89117.84,CCHLA
2018,442,CAPITAL,322040.0,CCHLA
2018,442,CUSTEIO,6330092.88,CCHLA
2018,442,MATERIAL DE CONSUMO,7838.44,CCHLA
2018,442,SERV. PESSOA FÍSICA,58000.0,CCHLA
2018,442,SERV. PESSOA JURÍDICA,191710.41,CCHLA
2018,443,AUX. FINANCEIRO ESTUDANTE,484690.0,CCSA
2018,443,CAPITAL,362771.0,CCSA
2018,443,CUSTEIO,3853794.82,CCSA
2018,443,DIÁRIAS,106914.38,CCSA
2018,443,LOC. MÃO-DE-OBRA,222172.71,CCSA
2018,443,MATERIAL DE CONSUMO,132525.02,CCSA
2018,443,OBRIGAÇÕES PATRONAIS,4095.07,CCSA
2018,443,PASSAGENS,87352.77,CCSA
2018,443,SERV. PESSOA FÍSICA,20875.34,CCSA
2018,443,SERV. PESSOA JURÍDICA,4075995.64,CCSA
2018,445,AUX. FINANCEIRO ESTUDANTE,94250.0,CT
2018,445,CAPITAL,385109.0,CT
2018,445,CUSTEIO,5704000.24,CT
2018,445,DIÁRIAS,2800.0,CT
2018,445,EQUIP. MATERIAL PERMANENTE,22739.44,CT
2018,445,LOC. MÃO-DE-OBRA,530339.64,CT
2018,445,MATERIAL DE CONSUMO,15293.92,CT
2018,445,OBRIGAÇÕES CONTRIBUTIVAS,14568.2,CT
2018,445,SERV. PESSOA JURÍDICA,234479.56,CT
2018,1482,AUX. FINANCEIRO ESTUDANTE,38280.0,CERES
2018,1482,CAPITAL,120979.0,CERES
2018,1482,CUSTEIO,2003061.42,CERES
2018,1482,DIÁRIAS,93470.42,CERES
2018,1482,EQUIP. MATERIAL PERMANENTE,226246.46,CERES
2018,1482,LOC. MÃO-DE-OBRA,65000.0,CERES
2018,1482,MATERIAL DE CONSUMO,71518.79,CERES
2018,1482,PASSAGENS,10000.0,CERES
2018,1482,SERV. PESSOA FÍSICA,9836.5,CERES
2018,1482,SERV. PESSOA JURÍDICA,88679.4,CERES
2018,4885,AUX. FINANCEIRO ESTUDANTE,135980.0,ECT
2018,4885,CAPITAL,138604.0,ECT
2018,4885,CUSTEIO,2422126.23,ECT
2018,4885,DIV.EXERCÍCIOS ANTERIORES,180.0,ECT
2018,4885,DIÁRIAS,12819.67,ECT
2018,4885,EQUIP. MATERIAL PERMANENTE,112305.2,ECT
2018,4885,INDENIZAÇÕES E RESTITUIÇÕE,25155.9,ECT
2018,4885,LOC. MÃO-DE-OBRA,358234.14,ECT
2018,4885,MATERIAL DE CONSUMO,138228.14,ECT
2018,4885,PASSAGENS,13656.35,ECT
2018,4885,SERV. PESSOA FÍSICA,24395.0,ECT
2018,4885,SERV. PESSOA JURÍDICA,520205.06,ECT
2018,4890,AUX. FINANCEIRO ESTUDANTE,21175.0,FACISA
2018,4890,CAPITAL,193085.0,FACISA
2018,4890,CUSTEIO,1303139.41,FACISA
2018,4890,DIÁRIAS,5336.17,FACISA
2018,4890,EQUIP. MATERIAL PERMANENTE,235449.84,FACISA
2018,4890,LOC. MÃO-DE-OBRA,191257.37,FACISA
2018,4890,MATERIAL DE CONSUMO,77055.03,FACISA
2018,4890,OBRIGAÇÕES CONTRIBUTIVAS,120.0,FACISA
2018,4890,PASSAGENS,3465.08,FACISA
2018,4890,SERV. PESSOA FÍSICA,88.5,FACISA
2018,4890,SERV. PESSOA JURÍDICA,71031.58,FACISA
2018,5965,AUX. FINANCEIRO ESTUDANTE,76350.0,CE
2018,5965,CAPITAL,105281.0,CE
2018,5965,CUSTEIO,1511942.82,CE
2018,5965,DIV.EXERCÍCIOS ANTERIORES,5688.46,CE
2018,5965,DIÁRIAS,2752.66,CE
2018,5965,EQUIP. MATERIAL PERMANENTE,143472.86,CE
2018,5965,LOC. MÃO-DE-OBRA,131919.8,CE
2018,5965,MATERIAL DE CONSUMO,61009.6,CE
2018,5965,PASSAGENS,14479.94,CE
2018,5965,SERV. PESSOA JURÍDICA,192791.7,CE
2018,6026,CAPITAL,29722.0,INST. CÉREBRO
2018,6026,CUSTEIO,696068.66,INST. CÉREBRO
2018,6026,DIÁRIAS,879.02,INST. CÉREBRO
2018,6026,EQUIP. MATERIAL PERMANENTE,25464.98,INST. CÉREBRO
2018,6026,LOC. MÃO-DE-OBRA,182288.57,INST. CÉREBRO
2018,6026,MATERIAL DE CONSUMO,134365.96,INST. CÉREBRO
2018,6026,PASSAGENS,0.0,INST. CÉREBRO
2018,6026,SERV. PESSOA FÍSICA,52215.8,INST. CÉREBRO
2018,6026,SERV. PESSOA JURÍDICA,62869.35,INST. CÉREBRO
2018,6069,AUX. FINANCEIRO ESTUDANTE,50800.0,IMD
2018,6069,CAPITAL,844500.0,IMD
2018,6069,CUSTEIO,1800227.79,IMD
2018,6069,DIÁRIAS,6428.44,IMD
2018,6069,EQUIP. MATERIAL PERMANENTE,234283.27,IMD
2018,6069,INDENIZAÇÕES E RESTITUIÇÕE,19588.8,IMD
2018,6069,LOC. MÃO-DE-OBRA,2477.85,IMD
2018,6069,MATERIAL DE CONSUMO,188153.44,IMD
2018,6069,OBRIGAÇÕES CONTRIBUTIVAS,9062.01,IMD
2018,6069,OBRIGAÇÕES PATRONAIS,624.0,IMD
2018,6069,PASSAGENS,25853.1,IMD
2018,6069,SERV. PESSOA FÍSICA,199830.72,IMD
2018,6069,SERV. PESSOA JURÍDICA,410581.92,IMD
2018,6919,AUX. FINANCEIRO ESTUDANTE,6000.0,IMT-RN
2018,6919,CUSTEIO,431302.8,IMT-RN
2018,6919,DIÁRIAS,1097.92,IMT-RN
2018,6919,EQUIP. MATERIAL PERMANENTE,100961.56,IMT-RN
2018,6919,LOC. MÃO-DE-OBRA,46015.0,IMT-RN
2018,6919,MATERIAL DE CONSUMO,52281.93,IMT-RN
2018,6919,PASSAGENS,0.0,IMT-RN
2018,6919,SERV. PESSOA FÍSICA,177.0,IMT-RN
2018,6919,SERV. PESSOA JURÍDICA,84101.26,IMT-RN
2018,7278,AUX. FINANCEIRO ESTUDANTE,50170.0,EMCM/RN
2018,7278,CAPITAL,68500.0,EMCM/RN
2018,7278,CUSTEIO,1561741.63,EMCM/RN
2018,7278,DIV.EXERCÍCIOS ANTERIORES,2489.88,EMCM/RN
2018,7278,DIÁRIAS,10018.51,EMCM/RN
2018,7278,EQUIP. MATERIAL PERMANENTE,258709.0,EMCM/RN
2018,7278,INDENIZAÇÕES E RESTITUIÇÕE,1246.01,EMCM/RN
2018,7278,LOC. MÃO-DE-OBRA,110336.99,EMCM/RN
2018,7278,MATERIAL DE CONSUMO,323980.05,EMCM/RN
2018,7278,PASSAGENS,22706.15,EMCM/RN
2018,7278,SERV. PESSOA FÍSICA,3294.0,EMCM/RN
2018,7278,SERV. PESSOA JURÍDICA,313603.0,EMCM/RN
2019,205,AUX. FINANCEIRO ESTUDANTE,596260.0,ES/UFRN
2019,205,CUSTEIO,2062886.01,ES/UFRN
2019,205,DIV.EXERCÍCIOS ANTERIORES,7320.72,ES/UFRN
2019,205,DIÁRIAS,28708.21,ES/UFRN
2019,205,EQUIP. MATERIAL PERMANENTE,32302.0,ES/UFRN
2019,205,INDENIZAÇÕES E RESTITUIÇÕE,800.0,ES/UFRN
2019,205,LOC. MÃO-DE-OBRA,223558.89,ES/UFRN
2019,205,MATERIAL DE CONSUMO,88430.65,ES/UFRN
2019,205,PASSAGENS,39198.23,ES/UFRN
2019,205,SERV. PESSOA FÍSICA,265.5,ES/UFRN
2019,205,SERV. PESSOA JURÍDICA,55465.92,ES/UFRN
2019,205,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,2143.34,ES/UFRN
2019,284,AUX. FINANCEIRO ESTUDANTE,867939.29,EMUFRN
2019,284,CUSTEIO,1818781.92,EMUFRN
2019,284,DIV.EXERCÍCIOS ANTERIORES,9140.04,EMUFRN
2019,284,DIÁRIAS,25353.91,EMUFRN
2019,284,EQUIP. MATERIAL PERMANENTE,271574.39,EMUFRN
2019,284,LOC. MÃO-DE-OBRA,180903.21,EMUFRN
2019,284,MATERIAL DE CONSUMO,141061.3,EMUFRN
2019,284,OBRIGAÇÕES PATRONAIS,11255.82,EMUFRN
2019,284,PASSAGENS,103897.22,EMUFRN
2019,284,SERV. PESSOA FÍSICA,86506.4,EMUFRN
2019,284,SERV. PESSOA JURÍDICA,145861.73,EMUFRN
2019,284,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,1239.11,EMUFRN
2019,351,AUX. FINANCEIRO ESTUDANTE,1756950.0,EAJ
2019,351,CUSTEIO,8719883.06,EAJ
2019,351,DIV.EXERCÍCIOS ANTERIORES,32719.17,EAJ
2019,351,DIÁRIAS,12695.83,EAJ
2019,351,EQUIP. MATERIAL PERMANENTE,333990.44,EAJ
2019,351,INDENIZAÇÕES E RESTITUIÇÕE,400.0,EAJ
2019,351,LOC. MÃO-DE-OBRA,1668857.23,EAJ
2019,351,MATERIAL DE CONSUMO,1923394.39,EAJ
2019,351,PASSAGENS,22870.97,EAJ
2019,351,SERV. PESSOA FÍSICA,7966.02,EAJ
2019,351,SERV. PESSOA JURÍDICA,527885.4,EAJ
2019,351,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,192.0,EAJ
2019,439,AUX. FINANCEIRO ESTUDANTE,151980.0,CCET
2019,439,CUSTEIO,7704099.64,CCET
2019,439,DIV.EXERCÍCIOS ANTERIORES,406.4,CCET
2019,439,EQUIP. MATERIAL PERMANENTE,425890.7,CCET
2019,439,LOC. MÃO-DE-OBRA,1876454.66,CCET
2019,439,MATERIAL DE CONSUMO,12832.25,CCET
2019,439,SERV. PESSOA JURÍDICA,136029.73,CCET
2019,439,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,2028.41,CCET
2019,440,AUX. FINANCEIRO ESTUDANTE,88800.0,CB
2019,440,CUSTEIO,3749355.38,CB
2019,440,DIV.EXERCÍCIOS ANTERIORES,245.94,CB
2019,440,DIÁRIAS,108008.63,CB
2019,440,EQUIP. MATERIAL PERMANENTE,239418.46,CB
2019,440,LOC. MÃO-DE-OBRA,348833.19,CB
2019,440,MATERIAL DE CONSUMO,111646.32,CB
2019,440,OBRIGAÇÕES CONTRIBUTIVAS,132.0,CB
2019,440,PASSAGENS,58453.28,CB
2019,440,PERMANENTE /EXERCICIO ANTERIOR,3901.16,CB
2019,440,SERV. PESSOA JURÍDICA,345873.85,CB
2019,441,AUX. FINANCEIRO ESTUDANTE,94099.88,CCS
2019,441,CUSTEIO,6128491.9,CCS
2019,441,DIV.EXERCÍCIOS ANTERIORES,15109.9,CCS
2019,441,DIÁRIAS,163170.06,CCS
2019,441,EQUIP. MATERIAL PERMANENTE,421257.44,CCS
2019,441,INDENIZAÇÕES E RESTITUIÇÕE,180.0,CCS
2019,441,LOC. MÃO-DE-OBRA,2286300.88,CCS
2019,441,MATERIAL DE CONSUMO,289584.06,CCS
2019,441,OBRIGAÇÕES PATRONAIS,9400.0,CCS
2019,441,PASSAGENS,61101.47,CCS
2019,441,SERV. PESSOA FÍSICA,17000.0,CCS
2019,441,SERV. PESSOA JURÍDICA,609045.04,CCS
2019,441,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,15783.53,CCS
2019,442,AUX. FINANCEIRO ESTUDANTE,238600.0,CCHLA
2019,442,CUSTEIO,6709845.23,CCHLA
2019,442,EQUIP. MATERIAL PERMANENTE,291344.8,CCHLA
2019,442,MATERIAL DE CONSUMO,37636.5,CCHLA
2019,442,SERV. PESSOA JURÍDICA,137486.0,CCHLA
2019,443,AUX. FINANCEIRO ESTUDANTE,470710.0,CCSA
2019,443,CUSTEIO,3439509.41,CCSA
2019,443,DIV.EXERCÍCIOS ANTERIORES,11657.76,CCSA
2019,443,DIÁRIAS,11503.92,CCSA
2019,443,EQUIP. MATERIAL PERMANENTE,87856.0,CCSA
2019,443,LOC. MÃO-DE-OBRA,90377.3,CCSA
2019,443,MATERIAL DE CONSUMO,10502.64,CCSA
2019,443,OBRIGAÇÕES PATRONAIS,636.0,CCSA
2019,443,PASSAGENS,20731.93,CCSA
2019,443,SERV. PESSOA FÍSICA,3180.0,CCSA
2019,443,SERV. PESSOA JURÍDICA,3231620.81,CCSA
2019,443,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,0.0,CCSA
2019,445,AUX. FINANCEIRO ESTUDANTE,189750.0,CT
2019,445,CUSTEIO,5609209.29,CT
2019,445,DIÁRIAS,24000.0,CT
2019,445,EQUIP. MATERIAL PERMANENTE,208662.65,CT
2019,445,LOC. MÃO-DE-OBRA,511205.61,CT
2019,445,MATERIAL DE CONSUMO,175733.17,CT
2019,445,OBRAS E INSTALAÇÕES,479900.0,CT
2019,445,OBRIGAÇÕES CONTRIBUTIVAS,214.5,CT
2019,445,PASSAGENS,23000.0,CT
2019,445,SERV. PESSOA JURÍDICA,102791.53,CT
2019,445,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,1811.67,CT
2019,1482,AUX. FINANCEIRO ESTUDANTE,208431.0,CERES
2019,1482,CUSTEIO,1943383.22,CERES
2019,1482,DIV.EXERCÍCIOS ANTERIORES,1580.75,CERES
2019,1482,DIÁRIAS,35678.04,CERES
2019,1482,EQUIP. MATERIAL PERMANENTE,125245.58,CERES
2019,1482,INDENIZAÇÕES E RESTITUIÇÕE,1686.8,CERES
2019,1482,LOC. MÃO-DE-OBRA,126386.72,CERES
2019,1482,MATERIAL DE CONSUMO,126655.77,CERES
2019,1482,PASSAGENS,8000.0,CERES
2019,1482,SERV. PESSOA FÍSICA,5750.0,CERES
2019,1482,SERV. PESSOA JURÍDICA,201054.7,CERES
2019,1482,SERVIÇOS / UG-GESTÃO,1209.6,CERES
2019,1482,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,3000.0,CERES
2019,4885,AUX. FINANCEIRO ESTUDANTE,413517.36,ECT
2019,4885,CUSTEIO,2421845.47,ECT
2019,4885,DIV.EXERCÍCIOS ANTERIORES,2505.48,ECT
2019,4885,DIÁRIAS,8879.41,ECT
2019,4885,EQUIP. MATERIAL PERMANENTE,191530.0,ECT
2019,4885,INDENIZAÇÕES E RESTITUIÇÕE,32190.23,ECT
2019,4885,LOC. MÃO-DE-OBRA,532461.92,ECT
2019,4885,MATERIAL DE CONSUMO,117063.52,ECT
2019,4885,PASSAGENS,46979.53,ECT
